analysis_date,window,factor_order,factor_name,neutralization,target_name,spread_status,q1_return,q2_return,q3_return,q4_return,q5_return,q5_minus_q1,q5_minus_q1_bps,portfolio_spearman
2016-07-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.025890258785346544,-0.019162160723336933,-0.014285718516254526,-0.024736105289431355,-0.014959609972909004,0.01093064881243754,109.3064881243754,0.49999999999999994
2016-07-29,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,PASS,-0.02025883682842666,-0.005959107037250202,-0.02315228026326917,-0.019906496883592396,-0.01554690969522314,0.004711927133203519,47.11927133203519,0.19999999999999998
2016-07-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.015366528163842867,-0.017189542469346238,-0.00635171894714642,-0.020776309388091267,-0.015417017093497132,-5.04889296542646e-05,-0.504889296542646,-0.3
2016-07-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.016841665150792155,-0.015925656602154278,-0.006441147979405656,-0.021254173182774488,-0.015214367471565808,0.0016272976792263468,16.272976792263467,0.19999999999999998
2016-07-29,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,PASS,-0.018280104447599622,-0.009914904646502142,-0.000537765046284556,-0.023529233764288962,-0.014107451006498808,0.004172653441100814,41.72653441100814,-0.09999999999999999
2016-07-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.01200843801632207,-0.01433391724583124,-0.012859714165946338,-0.022619211278764376,-0.014132419819273044,-0.0021239818029509736,-21.239818029509735,-0.49999999999999994
2016-07-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.012809387776150174,-0.01279711409487353,-0.011761543666476849,-0.023640492892597422,-0.014680366580118436,-0.0018709788039682623,-18.709788039682625,-0.49999999999999994
2016-07-29,252,7,neighbor_jaccard_1m,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-07-29,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.01698137074499499,-0.021785399998130114,-0.01943294285632693,-0.01940251799568051,-0.021518830886690442,-0.004537460141695454,-45.37460141695454,-0.3
2016-07-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.01708335127224494,-0.021410263472830558,-0.020690878025679416,-0.020295039522660333,-0.01961792065937394,-0.002534569387129003,-25.345693871290027,0.0
2016-07-29,252,8,neighbor_retention_1m,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-07-29,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.018752985772865827,-0.019590980022170766,-0.02340507967388276,-0.01947073673049853,-0.017072142681394373,0.0016808430914714532,16.80843091471453,0.3
2016-07-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.018531330573187,-0.01998997608286146,-0.023993159537920555,-0.022665272673653376,-0.013286886328987578,0.005244444244199422,52.44444244199422,0.09999999999999999
2016-07-29,252,9,outside_community_degree_percentile,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-07-29,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0037019257299888064,-0.017755716476093246,-0.01641327491073507,-0.008501275010825404,-0.0266863993962121,-0.022984473666223294,-229.84473666223295,-0.6
2016-07-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.02117019027159093,-0.015237668056492945,-0.013568311209966911,-0.002844393273628903,-0.02005733491807412,0.001112855353516809,11.12855353516809,0.39999999999999997
2016-08-31,60,1,residual_degree_percentile,RAW,future_excess_return,PASS,0.006133189043583069,-0.00019271021995955807,-0.008092849747556188,-0.01618826311823623,-0.03246336124128939,-0.03859655028487246,-385.9655028487246,-0.9999999999999999
2016-08-31,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.004622848597688279,-0.00020088545679387024,-0.01174797196831698,-0.015930626489699874,-0.02651899582407698,-0.03114184442176526,-311.4184442176526,-0.9999999999999999
2016-08-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0011261953125182328,0.0005248598588352048,-0.01179805685974013,-0.0182790013534113,-0.021269670033956557,-0.02239586534647479,-223.9586534647479,-0.9999999999999999
2016-08-31,60,2,delta_degree_percentile,RAW,future_excess_return,PASS,0.004811839078034602,-0.00820960398822799,-0.007890686093641644,-0.01852650729924987,-0.019994189002761068,-0.02480602808079567,-248.0602808079567,-0.8999999999999998
2016-08-31,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.003738853379308985,-0.00770976079930204,-0.011170322578050501,-0.014704893691704373,-0.019879178933051574,-0.023618032312360558,-236.18032312360558,-0.9999999999999999
2016-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0005367974998859083,-0.016533980698922472,-0.005485488692006612,-0.013910542362200524,-0.014289362208054969,-0.014826159707940878,-148.26159707940877,-0.39999999999999997
2016-08-31,60,3,cross_industry_degree_percentile,RAW,future_excess_return,PASS,0.002563684956279419,-0.0013716219182939714,-0.011575503497327009,-0.014584138803625902,-0.02704500839697643,-0.02960869335325585,-296.0869335325585,-0.9999999999999999
2016-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.004400101910148094,-0.002110903626571236,-0.014102265390715714,-0.011732204241224578,-0.026235027776342113,-0.03063512968649021,-306.3512968649021,-0.8999999999999998
2016-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0005738952305351499,-0.0024149346039754626,-0.012524319187245248,-0.012632655612921807,-0.02269916567046151,-0.02327306090099666,-232.7306090099666,-0.9999999999999999
2016-08-31,60,4,cross_industry_degree_ratio,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0209763528426243,-0.010587602526910109,-0.006546372489545333,-0.0025769138456858873,-0.008966598146860964,0.012009754695763337,120.09754695763337,0.7
2016-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.016895398913103953,-0.010340703045196834,-0.0033743029163300453,-0.005789335295960875,-0.013303232410603364,0.003592166502500589,35.921665025005886,0.3
2016-08-31,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,PASS,-0.0063636819113079505,0.0006659742982360029,-0.012681875299003104,-0.016650011352093222,-0.012335605998261173,-0.005971924086953222,-59.71924086953222,-0.6
2016-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.0006659138072493253,-0.010073357219188813,-0.009496656230792341,-0.015378994249658991,-0.013005824494927048,-0.013671738302176373,-136.71738302176374,-0.7999999999999999
2016-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0006311023857172908,-0.008744262320706426,-0.009060097239698143,-0.017545616734532973,-0.012570044478097618,-0.013201146863814909,-132.0114686381491,-0.8999999999999998
2016-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,PASS,-0.005307957184824665,0.00046138992748512753,-0.010286036983717776,-0.01840162332181764,-0.0136988056146313,-0.008390848429806634,-83.90848429806634,-0.7999999999999999
2016-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.003619288641990362,-0.004327678709907553,-0.01077710691819503,-0.01637318541651232,-0.0121916587007126,-0.008572370058722238,-85.72370058722238,-0.8999999999999998
2016-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.0017597616937349862,-0.0040473495523639606,-0.012930709459746543,-0.016203296840572937,-0.012347800840899441,-0.010588039147164455,-105.88039147164454,-0.7
2016-08-31,60,7,neighbor_jaccard_1m,RAW,future_excess_return,PASS,-0.000510437857275915,0.0010338696732331524,-0.0061619505713432976,-0.014200597215765652,-0.02791713161177816,-0.027406693754502245,-274.0669375450224,-0.8999999999999998
2016-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0011266824060125655,-0.004487056855571889,-0.004207809742287526,-0.011600184459400314,-0.02586718492404557,-0.024740502518033006,-247.40502518033006,-0.8999999999999998
2016-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.003926008077034606,-0.005846307809648163,-0.0030111233238080477,-0.0102885112300875,-0.024216967946739547,-0.02029095986970494,-202.9095986970494,-0.7
2016-08-31,60,8,neighbor_retention_1m,RAW,future_excess_return,PASS,-0.000981149285039244,0.0030962615804888184,-0.008496408012547762,-0.012485305871898415,-0.028969816793968,-0.02798866750892876,-279.88667508928756,-0.8999999999999998
2016-08-31,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0010019375456634821,-0.0017912368768471581,-0.009439759786751259,-0.01349832325260393,-0.021657712833934428,-0.020655775288270947,-206.55775288270945,-0.9999999999999999
2016-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.002311364107956756,-0.0017803776736144711,-0.00917305239188359,-0.01284113776358165,-0.021283038358763797,-0.018971674250807043,-189.71674250807044,-0.8999999999999998
2016-08-31,60,9,outside_community_degree_percentile,RAW,future_excess_return,PASS,-0.010013369639173639,-0.005166891259567987,-0.0063287430198385695,-0.013022659123611943,-0.014267292109301513,-0.004253922470127874,-42.53922470127874,-0.7
2016-08-31,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.010945843228657463,-0.007744607920619959,-0.005911553306624185,-0.01092164962483676,-0.014237991563688891,-0.003292148335031428,-32.921483350314276,-0.3
2016-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.012080274794960696,-0.009152481262480569,-0.00501521549093635,-0.012915267093585,-0.01051836214879441,0.0015619126461662858,15.619126461662859,-0.09999999999999999
2016-08-31,120,1,residual_degree_percentile,RAW,future_excess_return,PASS,0.005528104291486448,0.001865344514173411,-0.0029856128381988856,-0.02266175784991982,-0.024927851048031198,-0.030455955339517646,-304.55955339517647,-0.9999999999999999
2016-08-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.002982268768122241,0.0024001526780184426,-0.006620427165626314,-0.018506262970181205,-0.021487434222843348,-0.02446970299096559,-244.6970299096559,-0.9999999999999999
2016-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0006223865435702523,-0.001759839869850228,-0.005187765697838755,-0.01918838358814965,-0.015618220632753858,-0.016240607176324112,-162.40607176324113,-0.8999999999999998
2016-08-31,120,2,delta_degree_percentile,RAW,future_excess_return,PASS,0.004943940545538051,-0.0012911852009251166,-0.014949007006940329,-0.01492540519735609,-0.014899583917152638,-0.01984352446269069,-198.4352446269069,-0.6
2016-08-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.005925499620102278,-0.004240913866677265,-0.018232913458670928,-0.012537007092425511,-0.012030539087778291,-0.01795603870788057,-179.56038707880572,-0.6
2016-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.003026249129138487,-0.00967308853482985,-0.015541285770722064,-0.013528438862825601,-0.005420244391490419,-0.008446493520628907,-84.46493520628907,-0.3
2016-08-31,120,3,cross_industry_degree_percentile,RAW,future_excess_return,PASS,0.0005874692469036776,-0.001472472134853048,-0.007196051560392277,-0.014007762880656178,-0.02042514289672257,-0.02101261214362625,-210.1261214362625,-0.9999999999999999
2016-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.0027725222122519594,-0.0029672984427485103,-0.006925766218805174,-0.012104327261237191,-0.021988947684346873,-0.02476146989659883,-247.6146989659883,-0.9999999999999999
2016-08-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.0015894591744840382,-0.003565001820043892,-0.01072256582221388,-0.008866801098013573,-0.016369153691904156,-0.014779694517420118,-147.79694517420117,-0.8999999999999998
2016-08-31,120,4,cross_industry_degree_ratio,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.022867462399895608,-0.013039320630184389,-0.001113287936313743,-0.0033626060508129816,-0.0006128666440946037,0.022254595755801004,222.54595755801003,0.8999999999999998
2016-08-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.020796748775573092,-0.009841987414036595,-0.0016168272714454025,-0.0024430226598540126,-0.006340445444384089,0.014456303331189004,144.56303331189002,0.6
2016-08-31,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,PASS,0.0011531038093053586,-0.012079781709330032,-0.013347699038440275,-0.01506829185419432,-0.00270877805525015,-0.003861881864555509,-38.61881864555509,-0.39999999999999997
2016-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.0010489930894680998,-0.01393026903727258,-0.015795427030899215,-0.012013686661970037,-0.001310002296750629,-0.002358995386218729,-23.58995386218729,-0.09999999999999999
2016-08-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0004426250413251322,-0.012956338340858367,-0.01513049619574998,-0.012145622708160598,-0.002217348985063003,-0.0026599740263881354,-26.599740263881355,-0.09999999999999999
2016-08-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,PASS,-0.0005087419356112259,-0.012713060284069204,-0.012303977450356027,-0.013528571676061025,-0.0029309870856441982,-0.002422245150032972,-24.222451500329722,-0.3
2016-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.001274982315346652,-0.013042264695535533,-0.010915085462038376,-0.013450805900402305,-0.003327255539310788,-0.002052273223964136,-20.52273223964136,-0.3
2016-08-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.0003042541230791765,-0.01384095622524152,-0.012133317897396398,-0.01231405262842736,-0.004025540541593809,-0.004329794664672986,-43.297946646729855,-0.09999999999999999
2016-08-31,120,7,neighbor_jaccard_1m,RAW,future_excess_return,PASS,0.009949041822312132,-0.0003404442738150006,-0.0028567494231999196,-0.02152716846666506,-0.029069789591894796,-0.03901883141420693,-390.1883141420693,-0.9999999999999999
2016-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.006646685638693557,0.0005555872486873581,-0.007377772838111948,-0.01818255898587201,-0.023104327520237323,-0.02975101315893088,-297.5101315893088,-0.9999999999999999
2016-08-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.007175809009431643,-0.0023108003234083426,-0.006342460440084389,-0.019315394853696516,-0.020644528770037023,-0.027820337779468664,-278.2033777946866,-0.9999999999999999
2016-08-31,120,8,neighbor_retention_1m,RAW,future_excess_return,PASS,0.007471315304683641,-0.004436916383071329,-0.01597011984135697,-0.017231904056453883,-0.016564931463863855,-0.024036246768547497,-240.36246768547497,-0.8999999999999998
2016-08-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.008111526652752235,-0.007247993751875113,-0.01681028045799857,-0.017148404364458813,-0.011210423975802561,-0.019321950628554796,-193.21950628554796,-0.7
2016-08-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.00864305022135271,-0.006966852004689282,-0.016909044685249966,-0.01753362475809219,-0.011539589940736861,-0.020182640162089573,-201.82640162089572,-0.7
2016-08-31,120,9,outside_community_degree_percentile,RAW,future_excess_return,PASS,-0.0070628102831649,-0.00528565306579435,-0.011835869358578029,-0.005419235331575289,-0.013185562714437778,-0.006122752431272878,-61.22752431272878,-0.49999999999999994
2016-08-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.00403675134214861,-0.0056948099655450635,-0.011267322681250361,-0.008922496098373289,-0.011268870135038196,-0.0072321187928895865,-72.32118792889587,-0.8999999999999998
2016-08-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.008141329446976835,-0.00903897880234812,-0.008309707432676268,-0.01230764318826053,-0.0033350457874432504,0.004806283659533585,48.062836595335845,0.09999999999999999
2016-08-31,252,1,residual_degree_percentile,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0019345067305989534,0.0018097291166839626,-0.007969887650390696,-0.020781914372755766,-0.014109712009176404,-0.01217520527857745,-121.75205278577451,-0.7999999999999999
2016-08-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.00821616607081058,0.0024681174360023234,-0.01008331600116461,-0.021623958988632695,-0.0056365543104244745,0.0025796117603861055,25.796117603861056,-0.19999999999999998
2016-08-31,252,2,delta_degree_percentile,RAW,future_excess_return,PASS,0.0031217788772648068,-0.0026827409531727324,-0.01298586970492838,-0.01769363333562947,-0.016387188707877868,-0.019508967585142676,-195.08967585142676,-0.8999999999999998
2016-08-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.0014110959225708372,-0.011115612529561957,-0.008432943590066674,-0.013260156745361644,-0.011709600091664394,-0.01312069601423523,-131.2069601423523,-0.7999999999999999
2016-08-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.0007524284235834392,-0.015133389879889455,-0.009386947767591601,-0.008586499525239634,-0.009243009326948824,-0.008490580903365385,-84.90580903365385,-0.09999999999999999
2016-08-31,252,3,cross_industry_degree_percentile,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.001291303218900911,-0.004621473154554246,-0.00724811713094126,-0.01602095560576374,-0.014024318020331107,-0.012733014801430197,-127.33014801430197,-0.8999999999999998
2016-08-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.009743775723629841,-0.0017583314884050906,-0.009549927744542261,-0.012714474278609167,-0.009311346054568842,0.0004324296690609991,4.324296690609991,0.0
2016-08-31,252,4,cross_industry_degree_ratio,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.020360591512216277,-0.01832033048020471,-0.009223065519017195,-0.005444359851852239,-0.011299274325099182,0.009061317187117095,90.61317187117095,0.7
2016-08-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.019321086310463233,-0.022538660058884424,-0.008965999814458125,-0.0034854193271554334,-0.010406014513293234,0.008915071797169999,89.15071797169999,0.6
2016-08-31,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,PASS,-0.01086468724299458,0.005787977191215302,-0.0220354665424191,-0.01821814098323405,-0.0035775591389400254,0.007287128104054555,72.87128104054555,-0.09999999999999999
2016-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.012199822490454872,-0.00327039118805896,-0.0071149847792146125,-0.015483423410021317,-0.0038106658892660406,0.008389156601188831,83.89156601188832,0.0
2016-08-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.012281160046279471,-0.004229932843689845,-0.005678128821932723,-0.015649412255105445,-0.0038106658892660406,0.00847049415701343,84.70494157013431,0.3
2016-08-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,PASS,-0.004487148420117075,-0.0014717522128831935,-0.020335044926799627,-0.017243884548215297,-0.0061133772075037795,-0.0016262287873867048,-16.26228787386705,-0.49999999999999994
2016-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.011675110139846871,-0.0010495512932685949,-0.009799249213470715,-0.013339121444988736,-0.0056662049528728746,0.006008905186973996,60.08905186973996,0.0
2016-08-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.010900949094166458,-0.003953161327175959,-0.007291955135652998,-0.013837029346405242,-0.0056662049528728746,0.005234744141293583,52.34744141293583,0.0
2016-08-31,252,7,neighbor_jaccard_1m,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.0023761241832793403,-0.0009168737622113339,-0.02069322447899268,-0.017011818711506345,-0.019046998490465823,-0.016670874307186483,-166.70874307186483,-0.6
2016-08-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.005104056810503069,-0.0014996991663814828,-0.021297788762196262,-0.016230180568774403,-0.01597490647815012,-0.01087084966764705,-108.7084966764705,-0.49999999999999994
2016-08-31,252,8,neighbor_retention_1m,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,0.0008127652109988385,-0.02270844525521212,-0.01936771633643996,-0.02039857152697907,-0.0064214590100543124,-0.007234224221053151,-72.34224221053151,-0.09999999999999999
2016-08-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,0.00022993013147288639,-0.02296057031334248,-0.0225059835942466,-0.02181124118532663,-0.002617438377177746,-0.0028473685086506328,-28.47368508650633,0.0
2016-08-31,252,9,outside_community_degree_percentile,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-08-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.007049633341134378,-0.006600800050816011,-0.001067896803629449,-0.017634569639780114,-0.012389101256773618,-0.005339467915639239,-53.39467915639239,-0.49999999999999994
2016-08-31,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.01831244704814808,-0.008046205925841984,0.004107871554279802,-0.01421972508171915,-0.006591583535480965,0.011720863512667113,117.20863512667114,0.49999999999999994
2016-09-30,60,1,residual_degree_percentile,RAW,future_excess_return,PASS,-0.011612135576907205,-0.011966362069437929,-0.014507898229584966,-0.011756955338182154,-0.009078767619687416,0.0025333679572197895,25.333679572197894,0.3
2016-09-30,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.00924998186899254,-0.015675655687519153,-0.013207592556188742,-0.009759294797176838,-0.010690004382858853,-0.0014400225138663132,-14.400225138663131,-0.09999999999999999
2016-09-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.012121572162714724,-0.016104066654689716,-0.011129746455070387,-0.009821601269084263,-0.009470304936163293,0.002651267226551431,26.51267226551431,0.8999999999999998
2016-09-30,60,2,delta_degree_percentile,RAW,future_excess_return,PASS,-0.010037776931111348,-0.008288118276278903,-0.011630077082111168,-0.006360794852601125,-0.02226741349729786,-0.012229636566186511,-122.29636566186511,-0.3
2016-09-30,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.009708587446931306,-0.010050726601124379,-0.008976183365823712,-0.011145331310316508,-0.018764442771963916,-0.00905585532503261,-90.5585532503261,-0.7
2016-09-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.0127174894304572,-0.009835582796274176,-0.010973155665917458,-0.01053186918725094,-0.014588872194552743,-0.0018713827640955433,-18.713827640955433,-0.3
2016-09-30,60,3,cross_industry_degree_percentile,RAW,future_excess_return,PASS,-0.012199346963655922,-0.01427108874478988,-0.009915341792138805,-0.01337555567605207,-0.00865980662363713,0.0035395403400187916,35.39540340018792,0.49999999999999994
2016-09-30,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.010321799817669217,-0.012792583034201067,-0.01430919237103092,-0.008798666103607161,-0.012375678760775648,-0.002053878943106432,-20.538789431064316,0.09999999999999999
2016-09-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.01292437535318397,-0.01475971118117741,-0.01089543544533305,-0.009850765733445089,-0.010216521643163645,0.002707853710020325,27.078537100203253,0.7999999999999999
2016-09-30,60,4,cross_industry_degree_ratio,RAW,future_excess_return,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2016-09-30,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.013965469011821816,-0.007165138029814382,-0.012151294401430953,-0.015700708547756122,-0.00961720255893841,0.004348266452883406,43.48266452883406,0.0
2016-09-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.013949912447192061,-0.005684145370668081,-0.009410341431653809,-0.01610862125786178,-0.013461883738921078,0.00048802870827098326,4.880287082709833,-0.19999999999999998
2016-09-30,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,PASS,-0.009255794423452469,-0.008274204515535514,-0.014307605827967782,-0.015082467006520092,-0.011952618771711592,-0.0026968243482591234,-26.968243482591234,-0.6
2016-09-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.010760582882959457,-0.007545388021882378,-0.013527686592163237,-0.015233602972762125,-0.011802203299307054,-0.001041620416347597,-10.416204163475971,-0.6
2016-09-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.011048437808288505,-0.008692773714974249,-0.01297130907150279,-0.015068377247258317,-0.011087364247740109,-3.892643945160347e-05,-0.3892643945160347,-0.6
2016-09-30,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,PASS,-0.007385828512149482,-0.011352313188809844,-0.009729420945648737,-0.017910903044678204,-0.012479289313447425,-0.005093460801297943,-50.93460801297943,-0.7999999999999999
2016-09-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,PASS,-0.00901143640215666,-0.012206299604403396,-0.009411282998225532,-0.014435094884825276,-0.01379645915895812,-0.00478502275680146,-47.8502275680146,-0.7999999999999999
2016-09-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,PASS,-0.009427247281283647,-0.012050618199607392,-0.00961624689593205,-0.014511895655585116,-0.0132550077027649,-0.003827760421481252,-38.27760421481252,-0.7999999999999999
