trade_date,total_stock_count,SSE,SZSE
2025-05-07,5146,2280,2866
2025-05-08,5146,2280,2866
2025-05-09,5146,2280,2866
2025-05-10,5146,2280,2866
2025-05-11,5146,2280,2866
2025-05-12,5146,2280,2866
2025-05-13,5146,2280,2866
2025-05-14,5146,2280,2866
2025-05-15,5146,2280,2866
2025-05-16,5148,2281,2867
2025-05-17,5148,2281,2867
2025-05-18,5148,2281,2867
2025-05-19,5150,2282,2868
2025-05-20,5150,2282,2868
2025-05-21,5150,2282,2868
2025-05-22,5149,2282,2867
2025-05-23,5149,2282,2867
2025-05-24,5149,2282,2867
2025-05-25,5149,2282,2867
2025-05-26,5149,2282,2867
2025-05-27,5147,2280,2867
2025-05-28,5147,2280,2867
2025-05-29,5147,2280,2867
2025-05-30,5147,2280,2867
2025-05-31,5147,2280,2867
2025-06-01,5147,2280,2867
2025-06-02,5147,2280,2867
2025-06-03,5147,2280,2867
2025-06-04,5147,2280,2867
2025-06-05,5149,2281,2868
2025-06-06,5149,2281,2868
2025-06-07,5149,2281,2868
2025-06-08,5149,2281,2868
2025-06-09,5149,2281,2868
2025-06-10,5149,2281,2868
2025-06-11,5150,2282,2868
2025-06-12,5151,2283,2868
2025-06-13,5151,2283,2868
2025-06-14,5151,2283,2868
2025-06-15,5151,2283,2868
2025-06-16,5151,2283,2868
2025-06-17,5151,2283,2868
2025-06-18,5151,2283,2868
2025-06-19,5151,2283,2868
2025-06-20,5153,2284,2869
2025-06-21,5153,2284,2869
2025-06-22,5153,2284,2869
2025-06-23,5153,2284,2869
2025-06-24,5153,2284,2869
2025-06-25,5153,2284,2869
2025-06-26,5153,2284,2869
2025-06-27,5152,2284,2868
2025-06-28,5152,2284,2868
2025-06-29,5152,2284,2868
2025-06-30,5152,2284,2868
2025-07-01,5153,2284,2869
2025-07-02,5153,2284,2869
2025-07-03,5151,2282,2869
2025-07-04,5150,2282,2868
2025-07-05,5150,2282,2868
2025-07-06,5150,2282,2868
2025-07-07,5150,2282,2868
2025-07-08,5151,2283,2868
2025-07-09,5151,2283,2868
2025-07-10,5152,2283,2869
2025-07-11,5150,2282,2868
2025-07-12,5150,2282,2868
2025-07-13,5150,2282,2868
2025-07-14,5150,2282,2868
2025-07-15,5150,2282,2868
2025-07-16,5150,2283,2867
2025-07-17,5150,2283,2867
2025-07-18,5150,2283,2867
2025-07-19,5150,2283,2867
2025-07-20,5150,2283,2867
2025-07-21,5148,2282,2866
2025-07-22,5148,2282,2866
2025-07-23,5150,2283,2867
2025-07-24,5150,2283,2867
2025-07-25,5149,2282,2867
2025-07-26,5149,2282,2867
2025-07-27,5149,2282,2867
2025-07-28,5149,2282,2867
2025-07-29,5149,2282,2867
2025-07-30,5150,2282,2868
2025-07-31,5150,2282,2868
2025-08-01,5150,2282,2868
2025-08-02,5150,2282,2868
2025-08-03,5150,2282,2868
2025-08-04,5150,2282,2868
2025-08-05,5150,2282,2868
2025-08-06,5151,2282,2869
2025-08-07,5151,2282,2869
2025-08-08,5152,2283,2869
2025-08-09,5152,2283,2869
2025-08-10,5152,2283,2869
2025-08-11,5152,2283,2869
2025-08-12,5153,2283,2870
2025-08-13,5153,2283,2870
2025-08-14,5153,2283,2870
2025-08-15,5153,2283,2870
2025-08-16,5153,2283,2870
2025-08-17,5153,2283,2870
2025-08-18,5153,2283,2870
2025-08-19,5153,2283,2870
2025-08-20,5153,2283,2870
2025-08-21,5153,2283,2870
2025-08-22,5153,2283,2870
2025-08-23,5153,2283,2870
2025-08-24,5153,2283,2870
2025-08-25,5153,2283,2870
2025-08-26,5153,2283,2870
2025-08-27,5153,2283,2870
2025-08-28,5153,2283,2870
2025-08-29,5153,2283,2870
2025-08-30,5153,2283,2870
2025-08-31,5153,2283,2870
2025-09-01,5153,2283,2870
2025-09-02,5153,2283,2870
2025-09-03,5153,2283,2870
2025-09-04,5153,2283,2870
2025-09-05,5153,2283,2870
2025-09-06,5153,2283,2870
2025-09-07,5153,2283,2870
2025-09-08,5153,2283,2870
2025-09-09,5153,2283,2870
2025-09-10,5154,2283,2871
2025-09-11,5154,2283,2871
2025-09-12,5154,2283,2871
2025-09-13,5154,2283,2871
2025-09-14,5154,2283,2871
2025-09-15,5154,2283,2871
2025-09-16,5154,2283,2871
2025-09-17,5154,2283,2871
2025-09-18,5154,2283,2871
2025-09-19,5154,2283,2871
2025-09-20,5154,2283,2871
2025-09-21,5154,2283,2871
2025-09-22,5154,2283,2871
2025-09-23,5155,2284,2871
2025-09-24,5155,2284,2871
2025-09-25,5157,2284,2873
2025-09-26,5158,2284,2874
2025-09-27,5158,2284,2874
2025-09-28,5158,2284,2874
2025-09-29,5158,2284,2874
2025-09-30,5159,2284,2875
2025-10-01,5159,2284,2875
2025-10-02,5159,2284,2875
2025-10-03,5159,2284,2875
2025-10-04,5159,2284,2875
2025-10-05,5159,2284,2875
2025-10-06,5159,2284,2875
2025-10-07,5159,2284,2875
2025-10-08,5159,2284,2875
2025-10-09,5159,2284,2875
2025-10-10,5159,2284,2875
2025-10-11,5159,2284,2875
2025-10-12,5159,2284,2875
2025-10-13,5159,2284,2875
2025-10-14,5158,2284,2874
2025-10-15,5158,2284,2874
2025-10-16,5158,2284,2874
2025-10-17,5159,2285,2874
2025-10-18,5159,2285,2874
2025-10-19,5159,2285,2874
2025-10-20,5159,2285,2874
2025-10-21,5159,2285,2874
2025-10-22,5160,2285,2875
2025-10-23,5160,2285,2875
2025-10-24,5161,2286,2875
2025-10-25,5161,2286,2875
2025-10-26,5161,2286,2875
2025-10-27,5161,2286,2875
2025-10-28,5164,2289,2875
2025-10-29,5164,2289,2875
2025-10-30,5164,2289,2875
2025-10-31,5164,2289,2875
2025-11-01,5164,2289,2875
2025-11-02,5164,2289,2875
2025-11-03,5164,2289,2875
2025-11-04,5164,2289,2875
2025-11-05,5165,2290,2875
2025-11-06,5166,2291,2875
2025-11-07,5167,2292,2875
2025-11-08,5167,2292,2875
2025-11-09,5167,2292,2875
2025-11-10,5167,2292,2875
2025-11-11,5166,2292,2874
2025-11-12,5166,2292,2874
2025-11-13,5166,2292,2874
2025-11-14,5166,2292,2874
2025-11-15,5166,2292,2874
2025-11-16,5166,2292,2874
2025-11-17,5166,2292,2874
2025-11-18,5168,2293,2875
2025-11-19,5168,2293,2875
2025-11-20,5168,2293,2875
2025-11-21,5168,2293,2875
2025-11-22,5168,2293,2875
2025-11-23,5168,2293,2875
2025-11-24,5168,2293,2875
2025-11-25,5169,2293,2876
2025-11-26,5169,2293,2876
2025-11-27,5169,2293,2876
2025-11-28,5169,2293,2876
2025-11-29,5169,2293,2876
2025-11-30,5169,2293,2876
2025-12-01,5169,2293,2876
2025-12-02,5169,2293,2876
2025-12-03,5170,2293,2877
2025-12-04,5170,2293,2877
2025-12-05,5170,2293,2877
2025-12-06,5170,2293,2877
2025-12-07,5170,2293,2877
2025-12-08,5170,2293,2877
2025-12-09,5170,2293,2877
2025-12-10,5171,2294,2877
2025-12-11,5171,2294,2877
2025-12-12,5171,2294,2877
2025-12-13,5171,2294,2877
2025-12-14,5171,2294,2877
2025-12-15,5171,2294,2877
2025-12-16,5172,2295,2877
2025-12-17,5173,2296,2877
2025-12-18,5174,2296,2878
2025-12-19,5175,2297,2878
2025-12-20,5175,2297,2878
2025-12-21,5175,2297,2878
2025-12-22,5175,2297,2878
2025-12-23,5178,2298,2880
2025-12-24,5179,2299,2880
2025-12-25,5179,2299,2880
2025-12-26,5179,2299,2880
2025-12-27,5179,2299,2880
2025-12-28,5179,2299,2880
2025-12-29,5179,2299,2880
2025-12-30,5182,2300,2882
2025-12-31,5182,2299,2883
2026-01-01,5182,2299,2883
2026-01-02,5182,2299,2883
2026-01-03,5182,2299,2883
2026-01-04,5182,2299,2883
2026-01-05,5182,2299,2883
2026-01-06,5183,2300,2883
2026-01-07,5183,2300,2883
2026-01-08,5183,2300,2883
2026-01-09,5183,2300,2883
2026-01-10,5183,2300,2883
2026-01-11,5183,2300,2883
2026-01-12,5183,2300,2883
2026-01-13,5183,2300,2883
2026-01-14,5183,2300,2883
2026-01-15,5184,2301,2883
2026-01-16,5184,2301,2883
2026-01-17,5184,2301,2883
2026-01-18,5184,2301,2883
2026-01-19,5184,2301,2883
2026-01-20,5184,2301,2883
2026-01-21,5184,2301,2883
2026-01-22,5183,2301,2882
2026-01-23,5183,2301,2882
2026-01-24,5183,2301,2882
2026-01-25,5183,2301,2882
2026-01-26,5183,2301,2882
2026-01-27,5183,2301,2882
2026-01-28,5184,2302,2882
2026-01-29,5185,2303,2882
2026-01-30,5185,2303,2882
2026-01-31,5185,2303,2882
2026-02-01,5185,2303,2882
2026-02-02,5185,2303,2882
2026-02-03,5186,2303,2883
2026-02-04,5186,2303,2883
2026-02-05,5187,2304,2883
2026-02-06,5187,2304,2883
2026-02-07,5187,2304,2883
2026-02-08,5187,2304,2883
2026-02-09,5187,2304,2883
2026-02-10,5189,2306,2883
2026-02-11,5190,2307,2883
2026-02-12,5190,2307,2883
2026-02-13,5190,2307,2883
2026-02-14,5190,2307,2883
2026-02-15,5190,2307,2883
2026-02-16,5190,2307,2883
2026-02-17,5190,2307,2883
2026-02-18,5190,2307,2883
2026-02-19,5190,2307,2883
2026-02-20,5190,2307,2883
2026-02-21,5190,2307,2883
2026-02-22,5190,2307,2883
2026-02-23,5190,2307,2883
2026-02-24,5190,2307,2883
2026-02-25,5190,2307,2883
2026-02-26,5190,2307,2883
2026-02-27,5190,2307,2883
2026-02-28,5190,2307,2883
2026-03-01,5190,2307,2883
2026-03-02,5190,2307,2883
2026-03-03,5190,2307,2883
2026-03-04,5190,2307,2883
2026-03-05,5190,2307,2883
2026-03-06,5191,2307,2884
2026-03-07,5191,2307,2884
2026-03-08,5191,2307,2884
2026-03-09,5191,2307,2884
2026-03-10,5191,2307,2884
2026-03-11,5191,2307,2884
2026-03-12,5191,2307,2884
2026-03-13,5191,2307,2884
2026-03-14,5191,2307,2884
2026-03-15,5191,2307,2884
2026-03-16,5191,2307,2884
2026-03-17,5191,2307,2884
2026-03-18,5191,2307,2884
2026-03-19,5191,2307,2884
2026-03-20,5191,2307,2884
2026-03-21,5191,2307,2884
2026-03-22,5191,2307,2884
2026-03-23,5191,2307,2884
2026-03-24,5191,2307,2884
2026-03-25,5193,2308,2885
2026-03-26,5193,2308,2885
2026-03-27,5192,2308,2884
2026-03-28,5192,2308,2884
2026-03-29,5192,2308,2884
2026-03-30,5192,2308,2884
2026-03-31,5193,2308,2885
2026-04-01,5194,2308,2886
2026-04-02,5194,2308,2886
2026-04-03,5194,2308,2886
2026-04-04,5194,2308,2886
2026-04-05,5194,2308,2886
2026-04-06,5194,2308,2886
2026-04-07,5194,2308,2886
2026-04-08,5195,2309,2886
2026-04-09,5195,2309,2886
2026-04-10,5197,2310,2887
2026-04-11,5197,2310,2887
2026-04-12,5197,2310,2887
2026-04-13,5196,2310,2886
2026-04-14,5196,2310,2886
2026-04-15,5196,2310,2886
2026-04-16,5198,2311,2887
2026-04-17,5199,2311,2888
2026-04-18,5199,2311,2888
2026-04-19,5199,2311,2888
2026-04-20,5199,2311,2888
2026-04-21,5201,2312,2889
2026-04-22,5200,2312,2888
2026-04-23,5200,2312,2888
2026-04-24,5201,2313,2888
2026-04-25,5201,2313,2888
2026-04-26,5201,2313,2888
2026-04-27,5200,2312,2888
2026-04-28,5200,2312,2888
2026-04-29,5200,2312,2888
2026-04-30,5201,2312,2889
2026-05-01,5201,2312,2889
2026-05-02,5201,2312,2889
2026-05-03,5201,2312,2889
2026-05-04,5201,2312,2889
2026-05-05,5201,2312,2889
2026-05-06,5201,2312,2889
2026-05-07,5201,2312,2889
2026-05-08,5201,2312,2889
2026-05-09,5201,2312,2889
2026-05-10,5201,2312,2889
2026-05-11,5203,2313,2890
2026-05-12,5203,2313,2890
2026-05-13,5203,2313,2890
2026-05-14,5203,2313,2890
2026-05-15,5204,2313,2891
2026-05-16,5204,2313,2891
2026-05-17,5204,2313,2891
2026-05-18,5205,2313,2892
2026-05-19,5205,2313,2892
2026-05-20,5205,2313,2892
2026-05-21,5205,2313,2892
2026-05-22,5207,2314,2893
2026-05-23,5207,2314,2893
2026-05-24,5207,2314,2893
2026-05-25,5207,2314,2893
2026-05-26,5207,2314,2893
2026-05-27,5208,2315,2893
2026-05-28,5208,2315,2893
2026-05-29,5208,2315,2893
2026-05-30,5208,2315,2893
2026-05-31,5208,2315,2893
2026-06-01,5208,2315,2893
2026-06-02,5208,2315,2893
2026-06-03,5207,2315,2892
2026-06-04,5207,2315,2892
2026-06-05,5207,2315,2892
2026-06-06,5207,2315,2892
2026-06-07,5207,2315,2892
2026-06-08,5207,2315,2892
2026-06-09,5208,2315,2893
2026-06-10,5207,2314,2893
2026-06-11,5207,2314,2893
2026-06-12,5207,2314,2893
2026-06-13,5207,2314,2893
2026-06-14,5207,2314,2893
2026-06-15,5207,2314,2893
2026-06-16,5207,2314,2893
2026-06-17,5207,2314,2893
2026-06-18,5207,2314,2893
2026-06-19,5207,2314,2893
2026-06-20,5207,2314,2893
2026-06-21,5207,2314,2893
2026-06-22,5207,2314,2893
2026-06-23,5207,2314,2893
2026-06-24,5208,2315,2893
2026-06-25,5208,2315,2893
2026-06-26,5207,2313,2894
2026-06-27,5207,2313,2894
2026-06-28,5207,2313,2894
2026-06-29,5205,2311,2894
2026-06-30,5205,2311,2894
2026-07-01,5205,2311,2894
2026-07-02,5206,2311,2895
2026-07-03,5204,2309,2895
2026-07-04,5204,2309,2895
2026-07-05,5204,2309,2895
2026-07-06,5203,2308,2895
2026-07-07,5203,2308,2895
2026-07-08,5203,2308,2895
2026-07-09,5203,2308,2895
2026-07-10,5203,2308,2895
2026-07-11,5203,2308,2895
2026-07-12,5203,2308,2895
2026-07-13,5203,2308,2895
2026-07-14,5201,2308,2893
2026-07-15,5201,2308,2893
2026-07-16,5201,2308,2893
2026-07-17,5200,2308,2892
2026-07-18,5200,2308,2892
2026-07-19,5200,2308,2892
2026-07-20,5200,2308,2892
2026-07-21,5201,2309,2892
2026-07-22,5201,2309,2892
2026-07-23,5201,2309,2892
2026-07-24,5201,2309,2892
2026-07-25,5201,2309,2892
2026-07-26,5201,2309,2892
2026-07-27,5202,2310,2892
2026-07-28,5202,2310,2892
2026-07-29,5202,2310,2892
2026-07-30,5203,2310,2893
2026-07-31,5203,2310,2893
2026-08-01,5203,2310,2893
2026-08-02,5203,2310,2893
2026-08-03,5203,2310,2893
2026-08-04,5204,2310,2894
2026-08-05,5204,2310,2894
2026-08-06,5205,2311,2894
2026-08-07,5206,2311,2895
2026-08-08,5206,2311,2895
2026-08-09,5206,2311,2895
2026-08-10,5206,2311,2895
2026-08-11,5208,2312,2896
2026-08-12,5208,2312,2896
2026-08-13,5208,2312,2896
2026-08-14,5208,2312,2896
2026-08-15,5208,2312,2896
2026-08-16,5208,2312,2896
2026-08-17,5208,2312,2896
2026-08-18,5209,2313,2896
2026-08-19,5210,2314,2896
2026-08-20,5211,2314,2897
2026-08-21,5211,2314,2897
2026-08-22,5211,2314,2897
2026-08-23,5211,2314,2897
2026-08-24,5211,2314,2897
2026-08-25,5212,2315,2897
2026-08-26,5212,2315,2897
2026-08-27,5212,2315,2897
2026-08-28,5212,2315,2897
2026-08-29,5212,2315,2897
2026-08-30,5212,2315,2897
2026-08-31,5212,2315,2897
2026-09-01,5214,2316,2898
2026-09-02,5215,2316,2899
2026-09-03,5215,2316,2899
