window_id,network_date,regime,industry_a,industry_b,industry_pair,relation,novelty_energy,novelty_energy_share,industry_novelty_rank
20,2025-08-13,R3,新能源,银行,新能源 - 银行,Cross,0.00047941646737356143,0.005571436872071683,12
20,2025-08-13,R3,新能源,非银金融,新能源 - 非银金融,Cross,0.0003926444750054282,0.004563034552494621,13
20,2025-08-13,R3,新能源,食品饮料,新能源 - 食品饮料,Cross,0.00165457367509834,0.019228277308670546,11
20,2025-08-13,R3,电子,电子,电子 - 电子,Same,0.011835892127793192,0.13754831196331688,4
20,2025-08-13,R3,电子,银行,电子 - 银行,Cross,0.0023792438825845637,0.02764987854443827,10
20,2025-08-13,R3,电子,非银金融,电子 - 非银金融,Cross,0.019188473627153126,0.22299477961359582,1
20,2025-08-13,R3,电子,食品饮料,电子 - 食品饮料,Cross,0.003697452533495707,0.04296916101090291,8
20,2025-08-13,R3,银行,银行,银行 - 银行,Same,0.01206941442546531,0.14026214185495378,3
20,2025-08-13,R3,银行,非银金融,银行 - 非银金融,Cross,0.004717733117917196,0.05482613559303677,6
20,2025-08-13,R3,银行,食品饮料,银行 - 食品饮料,Cross,0.003484564262199686,0.04049512508379311,9
20,2025-08-13,R3,非银金融,非银金融,非银金融 - 非银金融,Same,0.00038333560872728137,0.004454853535886279,14
20,2025-08-13,R3,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.006585619024353443,0.07653337579059336,5
20,2025-08-13,R3,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.015050653224781647,0.17490797674243044,2
21,2025-09-10,R3,新能源,电子,新能源 - 电子,Cross,0.007787924592794734,0.08750069145684351,5
21,2025-09-10,R3,新能源,银行,新能源 - 银行,Cross,0.0004326733618046391,0.004861271816613338,12
21,2025-09-10,R3,新能源,非银金融,新能源 - 非银金融,Cross,0.001302980581866111,0.014639548766767319,10
21,2025-09-10,R3,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0007618932344281928,0.008560199066441444,11
21,2025-09-10,R3,电子,电子,电子 - 电子,Same,0.011556948430053874,0.1298472997153029,4
21,2025-09-10,R3,电子,银行,电子 - 银行,Cross,0.0002707363030113927,0.0030418391233376385,14
21,2025-09-10,R3,电子,非银金融,电子 - 非银金融,Cross,0.01854157074750799,0.20832254367279715,1
21,2025-09-10,R3,电子,食品饮料,电子 - 食品饮料,Cross,0.003893111955856802,0.04374079178572667,8
21,2025-09-10,R3,银行,银行,银行 - 银行,Same,0.01621527628063832,0.18218562208888137,2
21,2025-09-10,R3,银行,非银金融,银行 - 非银金融,Cross,0.00379900450594426,0.04268345400074014,9
21,2025-09-10,R3,银行,食品饮料,银行 - 食品饮料,Cross,0.004153375124051575,0.04666496072270647,7
21,2025-09-10,R3,非银金融,非银金融,非银金融 - 非银金融,Same,0.0003083136858846597,0.003464037225716732,13
21,2025-09-10,R3,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.005543784117090091,0.062286805393781376,6
21,2025-09-10,R3,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.014436556224972565,0.1622009351643439,3
22,2025-10-16,R3,新能源,电子,新能源 - 电子,Cross,0.007288794288041692,0.08743601159326789,5
22,2025-10-16,R3,新能源,银行,新能源 - 银行,Cross,0.00039244749370035304,0.004707780498789777,12
22,2025-10-16,R3,新能源,非银金融,新能源 - 非银金融,Cross,0.0036240108525000987,0.043473452863554696,7
22,2025-10-16,R3,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0006506993718052322,0.007805757107212925,11
22,2025-10-16,R3,电子,电子,电子 - 电子,Same,0.014395531090090287,0.17268807069359052,3
22,2025-10-16,R3,电子,银行,电子 - 银行,Cross,0.0003187997795667412,0.0038243062049180153,13
22,2025-10-16,R3,电子,非银金融,电子 - 非银金融,Cross,0.018272361347901313,0.21919433249373937,1
22,2025-10-16,R3,电子,食品饮料,电子 - 食品饮料,Cross,0.002126381299814697,0.02550796368163908,10
22,2025-10-16,R3,银行,银行,银行 - 银行,Same,0.015252405939731166,0.1829670985171771,2
22,2025-10-16,R3,银行,非银金融,银行 - 非银金融,Cross,0.002956675821122536,0.03546813521645737,9
22,2025-10-16,R3,银行,食品饮料,银行 - 食品饮料,Cross,0.0034358411818369862,0.04121617890912379,8
22,2025-10-16,R3,非银金融,非银金融,非银金融 - 非银金融,Same,7.248657002892337e-05,0.0008695452672883713,14
22,2025-10-16,R3,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.007217114067848547,0.08657613925826475,6
22,2025-10-16,R3,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.007357918959622086,0.08826522769497624,4
23,2025-11-13,R4,新能源,电子,新能源 - 电子,Cross,0.00840602966545243,0.04283942144469438,7
23,2025-11-13,R4,新能源,银行,新能源 - 银行,Cross,0.00035758129074763565,0.001822331852816663,14
23,2025-11-13,R4,新能源,非银金融,新能源 - 非银金融,Cross,0.003746574776120229,0.01909356761705379,10
23,2025-11-13,R4,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0046716874841364955,0.02380819446942266,9
23,2025-11-13,R4,电子,电子,电子 - 电子,Same,0.01946431121050978,0.09919544235070683,5
23,2025-11-13,R4,电子,银行,电子 - 银行,Cross,0.0020500441189975024,0.010447584351848038,11
23,2025-11-13,R4,电子,非银金融,电子 - 非银金融,Cross,0.0308336376730693,0.15713663305023898,2
23,2025-11-13,R4,电子,食品饮料,电子 - 食品饮料,Cross,0.0020283975716943892,0.010337267638768646,12
23,2025-11-13,R4,银行,银行,银行 - 银行,Same,0.057855115580296754,0.2948454594755989,1
23,2025-11-13,R4,银行,非银金融,银行 - 非银金融,Cross,0.011465464895186274,0.05843113839139628,6
23,2025-11-13,R4,银行,食品饮料,银行 - 食品饮料,Cross,0.006852237751746629,0.034920873773828125,8
23,2025-11-13,R4,非银金融,非银金融,非银金融 - 非银金融,Same,0.027329295545909457,0.1392775491251863,3
23,2025-11-13,R4,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.020010606215434688,0.10197951079687141,4
23,2025-11-13,R4,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.0011508460674109807,0.0058650256615689275,13
24,2025-12-11,R4,新能源,电子,新能源 - 电子,Cross,0.013798508805710454,0.06826673287583804,5
24,2025-12-11,R4,新能源,银行,新能源 - 银行,Cross,0.00032716322253658914,0.001618607099809271,13
24,2025-12-11,R4,新能源,非银金融,新能源 - 非银金融,Cross,0.00023334922644080279,0.001154471800722783,14
24,2025-12-11,R4,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0030230866999255224,0.01495641703826043,9
24,2025-12-11,R4,电子,电子,电子 - 电子,Same,0.009870442072654285,0.04883301825059999,7
24,2025-12-11,R4,电子,银行,电子 - 银行,Cross,0.002255915826596214,0.01116091639271087,10
24,2025-12-11,R4,电子,非银金融,电子 - 非银金融,Cross,0.040413943878516864,0.19994391785814206,2
24,2025-12-11,R4,电子,食品饮料,电子 - 食品饮料,Cross,0.0018587994039889087,0.009196222879487034,12
24,2025-12-11,R4,银行,银行,银行 - 银行,Same,0.053587084440929134,0.2651167043216981,1
24,2025-12-11,R4,银行,非银金融,银行 - 非银金融,Cross,0.01736233378414434,0.08589839809739448,4
24,2025-12-11,R4,银行,食品饮料,银行 - 食品饮料,Cross,0.006022061990215266,0.029793545305245483,8
24,2025-12-11,R4,非银金融,非银金融,非银金融 - 非银金融,Same,0.03833878107796707,0.18967725886087553,3
24,2025-12-11,R4,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.012919845919779162,0.0639196367246249,6
24,2025-12-11,R4,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.002115081449752768,0.010464152494591112,11
25,2026-01-12,R4,新能源,电子,新能源 - 电子,Cross,0.01578758146009008,0.07533999422687275,5
25,2026-01-12,R4,新能源,银行,新能源 - 银行,Cross,0.0003004676123643327,0.0014338629534939485,13
25,2026-01-12,R4,新能源,非银金融,新能源 - 非银金融,Cross,0.00021775344927009522,0.0010391422937302136,14
25,2026-01-12,R4,新能源,食品饮料,新能源 - 食品饮料,Cross,0.003079211240334616,0.014694318927606533,9
25,2026-01-12,R4,电子,电子,电子 - 电子,Same,0.006740484335721575,0.032166298063027836,7
25,2026-01-12,R4,电子,银行,电子 - 银行,Cross,0.002071839361578815,0.009887034688305261,11
25,2026-01-12,R4,电子,非银金融,电子 - 非银金融,Cross,0.04857851827796952,0.2318217832075321,2
25,2026-01-12,R4,电子,食品饮料,电子 - 食品饮料,Cross,0.0018773564923656723,0.008958942042779795,12
25,2026-01-12,R4,银行,银行,银行 - 银行,Same,0.05102934238699516,0.24351737285131908,1
25,2026-01-12,R4,银行,非银金融,银行 - 非银金融,Cross,0.021928150393081918,0.10464343308043098,4
25,2026-01-12,R4,银行,食品饮料,银行 - 食品饮料,Cross,0.004406933214901744,0.021030347416305065,8
25,2026-01-12,R4,非银金融,非银金融,非银金融 - 非银金融,Same,0.03604811198985243,0.17202537045149463,3
25,2026-01-12,R4,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.014941690528941147,0.07130331400258201,6
25,2026-01-12,R4,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.0025436963663744146,0.012138785794519796,10
26,2026-02-09,R4,新能源,电子,新能源 - 电子,Cross,0.01275383479954114,0.06166539867370475,6
26,2026-02-09,R4,新能源,银行,新能源 - 银行,Cross,0.000276910951554969,0.0013388776390114807,13
26,2026-02-09,R4,新能源,非银金融,新能源 - 非银金融,Cross,0.0002517964081171706,0.001217447625377022,14
26,2026-02-09,R4,新能源,食品饮料,新能源 - 食品饮料,Cross,0.004279845423316255,0.0206932564549231,8
26,2026-02-09,R4,电子,电子,电子 - 电子,Same,0.011168983543691474,0.05400256737107509,7
26,2026-02-09,R4,电子,银行,电子 - 银行,Cross,0.0019094071556310353,0.009232074535468236,12
26,2026-02-09,R4,电子,非银金融,电子 - 非银金融,Cross,0.04446340778240359,0.21498269425538352,2
26,2026-02-09,R4,电子,食品饮料,电子 - 食品饮料,Cross,0.002816294526111448,0.013616918163428231,11
26,2026-02-09,R4,银行,银行,银行 - 银行,Same,0.0523903504009647,0.2533098393470495,1
26,2026-02-09,R4,银行,非银金融,银行 - 非银金融,Cross,0.021955230475286386,0.10615458499433575,4
26,2026-02-09,R4,银行,食品饮料,银行 - 食品饮料,Cross,0.003234804809512367,0.015640435315766706,10
26,2026-02-09,R4,非银金融,非银金融,非银金融 - 非银金融,Same,0.03316677444645403,0.16036293405925367,3
26,2026-02-09,R4,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.014705293776033398,0.07110079576580951,5
26,2026-02-09,R4,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.0034502609051216193,0.01668217579941343,9
27,2026-03-17,R5,新能源,电子,新能源 - 电子,Cross,0.00798503357612709,0.04308371706746113,8
27,2026-03-17,R5,新能源,银行,新能源 - 银行,Cross,0.0002560197407128042,0.0013813695293069931,14
27,2026-03-17,R5,新能源,非银金融,新能源 - 非银金融,Cross,0.0014139784833180134,0.007629203851676014,13
27,2026-03-17,R5,新能源,食品饮料,新能源 - 食品饮料,Cross,0.003956957676882633,0.021349997263432452,9
27,2026-03-17,R5,电子,电子,电子 - 电子,Same,0.01767965300436397,0.09539160488544239,5
27,2026-03-17,R5,电子,银行,电子 - 银行,Cross,0.003036799231983839,0.01638522839686461,10
27,2026-03-17,R5,电子,非银金融,电子 - 非银金融,Cross,0.034760064558699275,0.18754996737534654,2
27,2026-03-17,R5,电子,食品饮料,电子 - 食品饮料,Cross,0.00161451131421459,0.008711190504169913,12
27,2026-03-17,R5,银行,银行,银行 - 银行,Same,0.03947486892083556,0.21298897088486393,1
27,2026-03-17,R5,银行,非银金融,银行 - 非银金融,Cross,0.01882447966279292,0.10156858427730146,4
27,2026-03-17,R5,银行,食品饮料,银行 - 食品饮料,Cross,0.0025099193137795477,0.013542416891061186,11
27,2026-03-17,R5,非银金融,非银金融,非银金融 - 非银金融,Same,0.03306990467987832,0.17843061060324705,3
27,2026-03-17,R5,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.012285570832260409,0.06628751810535104,6
27,2026-03-17,R5,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.008469858866987038,0.04569962036447528,7
28,2026-04-15,R5,新能源,电子,新能源 - 电子,Cross,0.009111104661049117,0.051233451686514934,8
28,2026-04-15,R5,新能源,银行,新能源 - 银行,Cross,0.0002374065085347814,0.0013349813592944029,14
28,2026-04-15,R5,新能源,非银金融,新能源 - 非银金融,Cross,0.002931720311942288,0.01648561360538409,10
28,2026-04-15,R5,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0036692776262999445,0.020633036825394337,9
28,2026-04-15,R5,电子,电子,电子 - 电子,Same,0.0175866189634847,0.09889285948462484,5
28,2026-04-15,R5,电子,银行,电子 - 银行,Cross,0.0010434469965375135,0.005867498319176165,13
28,2026-04-15,R5,电子,非银金融,电子 - 非银金融,Cross,0.029547655637846743,0.16615201382146003,2
28,2026-04-15,R5,电子,食品饮料,电子 - 食品饮料,Cross,0.0012267178007942703,0.006898064451906343,12
28,2026-04-15,R5,银行,银行,银行 - 银行,Same,0.039708462282310064,0.22328813679243564,1
28,2026-04-15,R5,银行,非银金融,银行 - 非银金融,Cross,0.01972724384260261,0.1109299949806198,4
28,2026-04-15,R5,银行,食品饮料,银行 - 食品饮料,Cross,0.0012627543564256256,0.007100704768374275,11
28,2026-04-15,R5,非银金融,非银金融,非银金融 - 非银金融,Same,0.02568796211794281,0.14444823268478466,3
28,2026-04-15,R5,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.01323172369048426,0.07440446593966372,6
28,2026-04-15,R5,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.012862978991038696,0.0723309452803667,7
29,2026-05-18,R5,新能源,电子,新能源 - 电子,Cross,0.014084059109728054,0.06809879082709326,7
29,2026-05-18,R5,新能源,银行,新能源 - 银行,Cross,0.00022075171520644855,0.0010673716122209793,14
29,2026-05-18,R5,新能源,非银金融,新能源 - 非银金融,Cross,0.0037544574514373433,0.018153432235885444,10
29,2026-05-18,R5,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0034118665683324748,0.01649694778732805,11
29,2026-05-18,R5,电子,电子,电子 - 电子,Same,0.017397197627257863,0.08411837191012131,6
29,2026-05-18,R5,电子,银行,电子 - 银行,Cross,0.005221494277573458,0.02524680163886398,9
29,2026-05-18,R5,电子,非银金融,电子 - 非银金融,Cross,0.023197606788217705,0.11216432422303992,5
29,2026-05-18,R5,电子,食品饮料,电子 - 食品饮料,Cross,0.0022273768840115876,0.01076974126107148,12
29,2026-05-18,R5,银行,银行,银行 - 银行,Same,0.04654143259446794,0.22503564195174203,1
29,2026-05-18,R5,银行,非银金融,银行 - 非银金融,Cross,0.026165006499270997,0.12651220011940123,3
29,2026-05-18,R5,银行,食品饮料,银行 - 食品饮料,Cross,0.0019400738585631057,0.009380582888362477,13
29,2026-05-18,R5,非银金融,非银金融,非银金融 - 非银金融,Same,0.02476054040244582,0.11972137069967945,4
29,2026-05-18,R5,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.011702301960062184,0.05658259505765065,8
29,2026-05-18,R5,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.02619388402128766,0.1266518277875398,2
30,2026-06-15,R5,新能源,电子,新能源 - 电子,Cross,0.016583807786356458,0.07501305043357051,6
30,2026-06-15,R5,新能源,银行,新能源 - 银行,Cross,0.0003025644227315434,0.0013685807622805242,14
30,2026-06-15,R5,新能源,非银金融,新能源 - 非银金融,Cross,0.00559312453266026,0.02529921584081887,9
30,2026-06-15,R5,新能源,食品饮料,新能源 - 食品饮料,Cross,0.0031806223419413313,0.014386815574555402,12
30,2026-06-15,R5,电子,电子,电子 - 电子,Same,0.04731624019119675,0.21402415883698467,1
30,2026-06-15,R5,电子,银行,电子 - 银行,Cross,0.004952310422683505,0.02240064020791888,10
30,2026-06-15,R5,电子,非银金融,电子 - 非银金融,Cross,0.027321754860969646,0.12358369089430027,3
30,2026-06-15,R5,电子,食品饮料,电子 - 食品饮料,Cross,0.002120193189660292,0.00959020755147347,13
30,2026-06-15,R5,银行,银行,银行 - 银行,Same,0.041592587713907184,0.18813452977987638,2
30,2026-06-15,R5,银行,非银金融,银行 - 非银金融,Cross,0.022878570225903422,0.10348596440050356,5
30,2026-06-15,R5,银行,食品饮料,银行 - 食品饮料,Cross,0.003633294534154923,0.016434374399515315,11
30,2026-06-15,R5,非银金融,非银金融,非银金融 - 非银金融,Same,0.023428248519218726,0.10597230807198668,4
30,2026-06-15,R5,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.008213359559379225,0.03715124793979082,8
30,2026-06-15,R5,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.013962289832156784,0.06315521530642476,7
31,2026-07-14,R5,新能源,电子,新能源 - 电子,Cross,0.014859791548561718,0.07403575249080076,6
31,2026-07-14,R5,新能源,银行,新能源 - 银行,Cross,0.001134225239087777,0.005651036139739776,14
31,2026-07-14,R5,新能源,非银金融,新能源 - 非银金融,Cross,0.0032288118451431615,0.016086868636425944,11
31,2026-07-14,R5,新能源,食品饮料,新能源 - 食品饮料,Cross,0.002972114877302955,0.014807930562897177,12
31,2026-07-14,R5,电子,电子,电子 - 电子,Same,0.03436807786086291,0.17123164196322088,2
31,2026-07-14,R5,电子,银行,电子 - 银行,Cross,0.007560599604408176,0.037669080293941844,9
31,2026-07-14,R5,电子,非银金融,电子 - 非银金融,Cross,0.02355384152830572,0.11735200833055912,4
31,2026-07-14,R5,电子,食品饮料,电子 - 食品饮料,Cross,0.0022021982939703253,0.010971984855590488,13
31,2026-07-14,R5,银行,银行,银行 - 银行,Same,0.035278434276137964,0.17576729927843,1
31,2026-07-14,R5,银行,非银金融,银行 - 非银金融,Cross,0.02136051809272838,0.10642424057029103,5
31,2026-07-14,R5,银行,食品饮料,银行 - 食品饮料,Cross,0.006356080422644374,0.031667819527930754,10
31,2026-07-14,R5,非银金融,非银金融,非银金融 - 非银金融,Same,0.026372861972744608,0.13139717842658144,3
31,2026-07-14,R5,非银金融,食品饮料,非银金融 - 食品饮料,Cross,0.011722546403589756,0.05840509547269529,7
31,2026-07-14,R5,食品饮料,食品饮料,食品饮料 - 食品饮料,Same,0.009740920056043068,0.048532063450895745,8
