analysis_date,window,factor_name,method,common_sample_n,status,q1_n,q5_n
2017-03-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2058,PASS,412,412
2017-03-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,1929,PASS,386,386
2017-03-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2163,PASS,433,433
2017-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2163,PASS,433,433
2017-04-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2557,PASS,512,512
2017-04-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2549,PASS,510,510
2017-04-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-04-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2557,PASS,512,512
2017-04-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-04-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-04-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2495,PASS,499,499
2017-04-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2557,PASS,512,512
2017-04-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2557,PASS,512,512
2017-04-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2504,PASS,501,501
2017-04-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2488,PASS,498,498
2017-04-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2453,PASS,491,491
2017-04-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2504,PASS,501,501
2017-04-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2453,PASS,491,491
2017-04-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2451,PASS,491,490
2017-04-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2447,PASS,490,490
2017-04-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2504,PASS,501,501
2017-04-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2504,PASS,501,501
2017-04-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2189,PASS,438,438
2017-04-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2114,PASS,423,423
2017-04-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2139,PASS,428,428
2017-04-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2189,PASS,438,438
2017-04-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2139,PASS,428,428
2017-04-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2119,PASS,424,424
2017-04-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2073,PASS,415,415
2017-04-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2189,PASS,438,438
2017-04-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2189,PASS,438,438
2017-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2562,PASS,513,513
2017-05-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2557,PASS,512,512
2017-05-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-05-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2562,PASS,513,513
2017-05-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-05-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2497,PASS,500,500
2017-05-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2489,PASS,498,498
2017-05-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2562,PASS,513,513
2017-05-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2562,PASS,513,513
2017-05-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2508,PASS,502,502
2017-05-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2494,PASS,499,499
2017-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2444,PASS,489,489
2017-05-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2508,PASS,502,502
2017-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2444,PASS,489,489
2017-05-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2441,PASS,489,488
2017-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2427,PASS,486,486
2017-05-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2508,PASS,502,502
2017-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2508,PASS,502,502
2017-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2210,PASS,442,442
2017-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2125,PASS,425,425
2017-05-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2149,PASS,430,430
2017-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2210,PASS,442,442
2017-05-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2149,PASS,430,430
2017-05-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2112,PASS,423,423
2017-05-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2074,PASS,415,415
2017-05-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2210,PASS,442,442
2017-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2210,PASS,442,442
2017-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2608,PASS,522,522
2017-06-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2591,PASS,519,518
2017-06-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2542,PASS,509,509
2017-06-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2608,PASS,522,522
2017-06-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2542,PASS,509,509
2017-06-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2541,PASS,509,508
2017-06-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2537,PASS,508,508
2017-06-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2608,PASS,522,522
2017-06-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2608,PASS,522,522
2017-06-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2563,PASS,513,513
2017-06-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2548,PASS,510,510
2017-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2479,PASS,496,496
2017-06-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2563,PASS,513,513
2017-06-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2479,PASS,496,496
2017-06-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2477,PASS,496,496
2017-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2464,PASS,493,493
2017-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2563,PASS,513,513
2017-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2563,PASS,513,513
2017-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2231,PASS,447,446
2017-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2150,PASS,430,430
2017-06-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2171,PASS,435,434
2017-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2231,PASS,447,446
2017-06-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2171,PASS,435,434
2017-06-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2133,PASS,427,427
2017-06-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2087,PASS,418,418
2017-06-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2231,PASS,447,446
2017-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2231,PASS,447,446
2017-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2654,PASS,531,531
2017-07-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2650,PASS,530,530
2017-07-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2577,PASS,516,516
2017-07-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2654,PASS,531,531
2017-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2577,PASS,516,516
2017-07-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2576,PASS,516,515
2017-07-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2561,PASS,513,512
2017-07-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2654,PASS,531,531
2017-07-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2654,PASS,531,531
2017-07-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2613,PASS,523,523
2017-07-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2576,PASS,516,515
2017-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2545,PASS,509,509
2017-07-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2613,PASS,523,523
2017-07-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2545,PASS,509,509
2017-07-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2543,PASS,509,509
2017-07-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2530,PASS,506,506
2017-07-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2613,PASS,523,523
2017-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2613,PASS,523,523
2017-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2271,PASS,455,454
2017-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2179,PASS,436,436
2017-07-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2203,PASS,441,441
2017-07-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2271,PASS,455,454
2017-07-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2203,PASS,441,441
2017-07-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2160,PASS,432,432
2017-07-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2122,PASS,425,425
2017-07-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2271,PASS,455,454
2017-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2271,PASS,455,454
2017-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-08-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2693,PASS,539,539
2017-08-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2634,PASS,527,527
2017-08-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2634,PASS,527,527
2017-08-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2634,PASS,527,527
2017-08-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2629,PASS,526,526
2017-08-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-08-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-08-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-08-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2585,PASS,517,517
2017-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2599,PASS,520,520
2017-08-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-08-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2599,PASS,520,520
2017-08-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2585,PASS,517,517
2017-08-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2560,PASS,512,512
2017-08-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2284,PASS,457,457
2017-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2180,PASS,436,436
2017-08-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2229,PASS,446,446
2017-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2284,PASS,457,457
2017-08-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2229,PASS,446,446
2017-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2186,PASS,438,437
2017-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2139,PASS,428,428
2017-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2284,PASS,457,457
2017-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2284,PASS,457,457
2017-09-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2784,PASS,557,557
2017-09-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2773,PASS,555,555
2017-09-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-09-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2784,PASS,557,557
2017-09-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2705,PASS,541,541
2017-09-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2703,PASS,541,541
2017-09-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2692,PASS,539,539
2017-09-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2784,PASS,557,557
2017-09-29,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2784,PASS,557,557
2017-09-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2725,PASS,545,545
2017-09-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2692,PASS,539,539
2017-09-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-09-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2725,PASS,545,545
2017-09-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2649,PASS,530,530
2017-09-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2636,PASS,528,527
2017-09-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2585,PASS,517,517
2017-09-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2725,PASS,545,545
2017-09-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2725,PASS,545,545
2017-09-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2344,PASS,469,469
2017-09-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2231,PASS,447,446
2017-09-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2267,PASS,454,454
2017-09-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2344,PASS,469,469
2017-09-29,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2267,PASS,454,454
2017-09-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2215,PASS,443,443
2017-09-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2163,PASS,433,433
2017-09-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2344,PASS,469,469
2017-09-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2344,PASS,469,469
2017-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2833,PASS,567,567
2017-10-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2832,PASS,567,567
2017-10-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2759,PASS,552,552
2017-10-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2833,PASS,567,567
2017-10-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2759,PASS,552,552
2017-10-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2759,PASS,552,552
2017-10-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2747,PASS,550,550
2017-10-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2833,PASS,567,567
2017-10-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2833,PASS,567,567
2017-10-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2772,PASS,555,555
2017-10-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2747,PASS,550,550
2017-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2724,PASS,545,545
2017-10-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2772,PASS,555,555
2017-10-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2724,PASS,545,545
2017-10-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2717,PASS,544,544
2017-10-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2691,PASS,539,538
2017-10-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2772,PASS,555,555
2017-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2772,PASS,555,555
2017-10-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2379,PASS,476,476
2017-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2270,PASS,454,454
2017-10-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2328,PASS,466,466
2017-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2379,PASS,476,476
2017-10-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2328,PASS,466,466
2017-10-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2265,PASS,453,453
2017-10-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2216,PASS,444,443
2017-10-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2379,PASS,476,476
2017-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2379,PASS,476,476
2017-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2865,PASS,573,573
2017-11-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2862,PASS,573,573
2017-11-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2800,PASS,560,560
2017-11-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2865,PASS,573,573
2017-11-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2800,PASS,560,560
2017-11-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2800,PASS,560,560
2017-11-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2799,PASS,560,560
2017-11-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2865,PASS,573,573
2017-11-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2865,PASS,573,573
2017-11-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2820,PASS,564,564
2017-11-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2799,PASS,560,560
2017-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2752,PASS,551,551
2017-11-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2820,PASS,564,564
2017-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2752,PASS,551,551
2017-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2747,PASS,550,550
2017-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2727,PASS,546,546
2017-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2820,PASS,564,564
2017-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2820,PASS,564,564
2017-11-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2433,PASS,487,487
2017-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2312,PASS,463,463
2017-11-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2349,PASS,470,470
2017-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2433,PASS,487,487
2017-11-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2349,PASS,470,470
2017-11-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2297,PASS,460,460
2017-11-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2241,PASS,449,448
2017-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2433,PASS,487,487
2017-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2433,PASS,487,487
2017-12-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2894,PASS,579,579
2017-12-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2894,PASS,579,579
2017-12-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2811,PASS,563,562
2017-12-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2894,PASS,579,579
2017-12-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2811,PASS,563,562
2017-12-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2811,PASS,563,562
2017-12-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2807,PASS,562,562
2017-12-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2894,PASS,579,579
2017-12-29,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2894,PASS,579,579
2017-12-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2837,PASS,568,568
2017-12-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2816,PASS,564,563
2017-12-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2782,PASS,557,557
2017-12-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2837,PASS,568,568
2017-12-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2782,PASS,557,557
2017-12-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2777,PASS,556,556
2017-12-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2760,PASS,552,552
2017-12-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2837,PASS,568,568
2017-12-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2837,PASS,568,568
2017-12-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2485,PASS,497,497
2017-12-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2351,PASS,471,470
2017-12-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2398,PASS,480,480
2017-12-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2485,PASS,497,497
2017-12-29,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,2398,PASS,480,480
2017-12-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,2331,PASS,467,466
2017-12-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,2281,PASS,457,456
2017-12-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2485,PASS,497,497
2017-12-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2485,PASS,497,497
2018-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,2921,PASS,585,584
2018-01-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,2920,PASS,584,584
