analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2025-12-31,2025-11-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1327,0.6487729297837249,0.0020710713821199688,PASS,2449610844.6163087,24.49610844616309,0.99792892861788,0.9500000000002988,2449610844.6354084,41,2820242361.465009,36150654064.31687,680224003452.6975,2449610844.6163087
2026-01-30,2025-12-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1411,0.8033164077755156,0.0023434813579505252,PASS,4005113115.4845047,40.051131154845045,0.9976565186420495,0.9500000000006699,4005113115.514184,41,4492345856.766844,54213338126.69531,702080755483.8077,4005113115.4845047
2026-02-27,2026-01-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1339,0.6508415533828994,0.0,PASS,3672556943.2790318,36.725569432790316,1.0,0.9500000000003896,3672556943.3064156,41,4225796443.140262,79709065996.2139,1060255606085.6771,3672556943.2790318
2026-03-31,2026-02-27,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1402,0.7784627386564598,0.0027187218587672165,PASS,3144791544.1452503,31.447915441452505,0.9972812781412329,0.9500000000007087,3144791544.164195,41,3244324113.97458,40946505651.26314,492105418455.0992,3144791544.1452503
2026-04-30,2026-03-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1372,0.7252303411565467,0.005733650686962216,PASS,3038919388.3723984,30.389193883723983,0.9942663493130377,0.9500000000002748,3038919388.3919487,41,3238074813.339512,37416447349.469444,484593196998.4783,3038919388.3723984
2026-05-29,2026-04-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1401,0.7874250726328278,0.0027861782836406026,PASS,3504922701.8767943,35.049227018767944,0.9972138217163593,0.9500000000004004,3504922701.9007883,41,3475933002.514438,37322579993.43569,508616413494.4895,3504922701.8767943
2026-06-30,2026-05-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1401,0.8099755985947674,0.0011974831173129285,PASS,2621796564.051243,26.21796564051243,0.9988025168826871,0.950000000000546,2621796564.0757995,41,2666307568.072686,24099359703.36833,305616859995.49854,2621796564.051243
2026-07-31,2026-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1438,0.872447936964795,0.0011948164730293971,PASS,2217380371.128804,22.17380371128804,0.9988051835269705,0.9500000000007323,2217380371.147457,41,2167575909.7396946,17221401326.984756,141655344367.82846,2217380371.128804
2026-08-31,2026-07-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1330,0.6369120045362876,0.0015620890324759798,PASS,2316283261.332029,23.16283261332029,0.998437910967524,0.9500000000006782,2316283261.3523674,41,3018389814.393214,33995866073.083324,409346233928.68567,2316283261.332029
2026-09-03,2026-08-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,1154,0.25181404652020095,0.0,PASS,2021003820.3647408,20.210038203647407,1.0,0.9500000000000899,2021003820.375416,43,7490400415.964244,290713070476.66394,2714646977857.279,2021003820.3647408
2015-08-31,2015-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,430,0.9441189760984986,0.10830695990393052,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8916930400960695,0.8916930400960695,0.0,0,2178015056.086568,8211996830.785274,121946220080.68102,0.0
2015-09-30,2015-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,419,0.8319574222424615,0.04298243726424418,PASS,683309551.1811761,6.83309551181176,0.9570175627357557,0.950000000000208,683309551.1864812,40,1043976867.4035596,5863624241.571695,144100907686.41287,683309551.1811761
2015-10-30,2015-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,432,0.8123330104601716,0.06705945302535973,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9329405469746404,0.9329405469746404,0.0,0,1657918679.863446,10519480712.051094,168215162210.33716,0.0
2015-11-30,2015-10-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,470,0.9160591679507857,0.028910255606764825,PASS,1971862679.3115659,19.718626793115657,0.9710897443932351,0.9500000000000793,1971862679.3216825,40,2548859042.3591766,10516396341.512667,143641925596.27527,1971862679.3115659
2015-12-31,2015-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,524,1.0261913226854222,0.043675926916088605,PASS,1301845781.0026288,13.018457810026288,0.9563240730839113,0.9500000000000893,1301845781.0094023,40,2043744896.5280004,5977873754.431489,110794356287.01083,1301845781.0026288
2016-01-29,2015-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,577,1.0774929060984215,0.05109345095978935,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9489065490402107,0.9489065490402107,0.0,0,1305935772.7890198,3808878257.2324147,72216915118.80553,0.0
2016-02-29,2016-01-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,560,0.8558680634116691,0.07143855700005729,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9285614429999427,0.9285614429999427,0.0,0,1117765070.1299784,6016280016.976602,134967079263.45198,0.0
2016-03-31,2016-02-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,590,0.9366175255208568,0.06260571348677041,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9373942865132295,0.9373942865132295,0.0,0,1424479473.0585737,5179660052.449094,123845929016.87334,0.0
2016-04-29,2016-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,591,0.9031992805739515,0.06774438633268312,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.932255613667317,0.932255613667317,0.0,0,1746799679.705605,5794906078.466181,131474092108.61104,0.0
2016-05-31,2016-04-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,618,0.9807251998147385,0.04323971593253354,PASS,681980008.7025254,6.8198000870252535,0.9567602840674665,0.9500000000001196,681980008.7065465,40,928828587.6439831,4032092450.4075003,98097447088.41084,681980008.7025254
2016-06-30,2016-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,595,0.8227092223704233,0.06862281751306319,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9313771824869368,0.9313771824869368,0.0,0,1377905731.9810672,7629389657.482242,153726328762.40726,0.0
2016-07-29,2016-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,637,0.954310912883437,0.02223402410324949,PASS,1465412490.047984,14.65412490047984,0.9777659758967505,0.9500000000000809,1465412490.0594726,39,1618066998.873651,5589487292.911096,112318769447.0027,1465412490.047984
2016-08-31,2016-07-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,647,0.9421989673915555,0.031709258523708664,PASS,991325277.6158369,9.913252776158368,0.9682907414762914,0.9500000000002886,991325277.6209191,40,1142928848.0759375,4311979865.350329,149207785976.7362,991325277.6158369
2016-09-30,2016-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,639,0.8522403420600135,0.05509476195321609,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.944905238046784,0.944905238046784,0.0,0,1167223647.3726437,5103024502.562695,118198543983.0136,0.0
2016-10-31,2016-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,623,0.7399661007557692,0.03851405450383245,PASS,991374844.8420627,9.913748448420627,0.9614859454961675,0.9500000000000792,991374844.8474274,40,1447932453.57337,10658926253.563576,204250138561.0315,991374844.8420627
2016-11-30,2016-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,652,0.8316030739110112,0.05148896030731605,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.948511039692684,0.948511039692684,0.0,0,1700920510.027736,7590736624.549807,240324514936.6264,0.0
2016-12-30,2016-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,689,0.9472499105795634,0.033559785675705965,PASS,806687745.691422,8.06687745691422,0.9664402143242941,0.9500000000003165,806687745.6955953,40,962120512.3178469,3734893335.3010683,80986082662.40952,806687745.691422
2017-01-26,2016-12-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,697,0.930101935620747,0.04283043981443819,PASS,687303549.3304963,6.873035493304963,0.9571695601855619,0.9500000000000988,687303549.3341042,40,866618546.9918712,3396260763.0924125,90403052182.87839,687303549.3304963
2017-02-28,2017-01-26,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,645,0.6972028803763981,0.04124748994520294,PASS,691690498.6337554,6.9169049863375545,0.958752510054797,0.9500000000000043,691690498.6387566,40,996268239.100155,11796696895.95829,198894785867.836,691690498.6337554
2017-03-31,2017-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,680,0.8198175066207446,0.03167599534023007,PASS,1068402912.9356246,10.684029129356245,0.9683240046597699,0.950000000000381,1068402912.9414959,40,1225812765.8328784,7032071569.237055,138048391570.1562,1068402912.9356246
2017-04-28,2017-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,706,0.882041391450815,0.047605980799866304,PASS,620864476.0875806,6.2086447608758055,0.9523940192001334,0.9500000000000631,620864476.0923169,40,992069988.618,5037435374.724734,91445355142.97858,620864476.0875806
2017-05-31,2017-04-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,694,0.8147389027442692,0.08906850107054497,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.910931498929455,0.910931498929455,0.0,0,707998929.3943546,5116581150.063741,74142782249.5004,0.0
2017-06-30,2017-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,687,0.7468693411906031,0.03506868511717246,PASS,468976754.97756577,4.689767549775658,0.9649313148828276,0.950000000000244,468976754.9817786,40,709794485.3485053,6097913026.376639,113835865495.52396,468976754.97756577
2017-07-31,2017-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,710,0.790255937790429,0.06466751384386935,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9353324861561305,0.9353324861561305,0.0,0,800461337.3580459,6974243906.744524,97216798613.6668,0.0
2017-08-31,2017-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,701,0.7009627107283926,0.03270359437353458,PASS,565165779.5373043,5.651657795373043,0.9672964056264656,0.950000000000223,565165779.5405109,41,876013091.4905573,11010835014.9884,129936854840.91472,565165779.5373043
2017-09-29,2017-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,717,0.7137055378046273,0.023092418998041247,PASS,795696790.4042175,7.956967904042175,0.9769075810019587,0.950000000000549,795696790.4112406,40,940009920.0011617,12256265425.694988,147204937703.36255,795696790.4042175
2017-10-31,2017-09-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,741,0.7388525400392618,0.025950058504295888,PASS,623523770.9074341,6.235237709074341,0.974049941495704,0.9500000000005384,623523770.9128921,40,792689370.8336248,8303799108.849515,122508381094.47852,623523770.9074341
2017-11-30,2017-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,780,0.8300130989796877,0.026428968201614375,PASS,577512393.5134196,5.7751239351341965,0.9735710317983857,0.9500000000003391,577512393.5184605,40,678246537.2506192,5570887624.082642,96029781078.54727,577512393.5134196
2017-12-29,2017-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,741,0.6632623105938174,0.061381043274001,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9386189567259989,0.9386189567259989,0.0,0,537736579.9597222,8012810913.755491,100297262739.05806,0.0
2018-01-31,2017-12-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,811,0.8731630350744322,0.048505010612318225,PASS,280733574.1316421,2.807335741316421,0.9514949893876818,0.9500000000000762,280733574.1337704,41,622220363.8015637,4008093779.477252,80324018531.71336,280733574.1316421
2018-02-28,2018-01-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,795,0.8135582523071185,0.0705563330852303,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9294436669147698,0.9294436669147698,0.0,0,578546378.378958,4352789237.877833,97560544876.12813,0.0
2018-03-30,2018-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,763,0.7160613230380326,0.037363080160501265,PASS,463731313.4829739,4.637313134829739,0.9626369198394988,0.9500000000000277,463731313.4855584,41,772452777.461856,8441777647.957216,103194734575.47655,463731313.4829739
2018-04-27,2018-03-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,759,0.6634244366446838,0.01987284064584173,PASS,597143656.3555892,5.9714365635558915,0.9801271593541582,0.9500000000005309,597143656.3607103,40,786925546.2701466,8802594650.71573,105383635847.48637,597143656.3555892
2018-05-31,2018-04-27,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,783,0.7230882631701384,0.029496672364760595,PASS,431271556.323086,4.31271556323086,0.9705033276352395,0.9500000000003774,431271556.3256043,41,725166533.3943105,6766991743.642356,83258322024.10277,431271556.323086
2018-06-29,2018-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,786,0.6935396509775129,0.05890319619945396,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.941096803800546,0.941096803800546,0.0,0,512049956.93135405,5942100188.761565,89961019903.37404,0.0
2018-07-31,2018-06-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,783,0.6650894339228977,0.005129955157612496,PASS,428733105.31752384,4.287331053175238,0.9948700448423875,0.9500000000008549,428733105.3216896,40,520351349.88850003,6368776963.570037,88574201315.23975,428733105.31752384
2018-08-31,2018-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,822,0.740028324219675,0.006796838111355464,PASS,337732751.24476254,3.3773275124476254,0.9932031618886445,0.9500000000008523,337732751.2477897,40,391297551.4554284,3658449719.4243975,50130434537.90082,337732751.24476254
2018-09-28,2018-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,794,0.5864773998992344,0.016886647319370562,PASS,306493258.2276194,3.064932582276194,0.9831133526806295,0.9500000000002038,306493258.22936255,41,383645875.33550006,7188696579.158069,82086284680.11507,306493258.2276194
2018-10-31,2018-09-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,839,0.6942885907607839,0.015428479761354752,PASS,330451539.4430064,3.304515394430064,0.9845715202386452,0.9500000000006545,330451539.4462663,40,441950995.06713635,4893234825.411842,70796179749.22748,330451539.4430064
2018-11-30,2018-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,837,0.639793988989972,0.00015590001054292005,PASS,647622725.8526984,6.476227258526984,0.9998440999894571,0.9500000000003767,647622725.8574421,40,739824844.4363196,9346891969.671432,116680552793.27188,647622725.8526984
2018-12-28,2018-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,859,0.6506511766820635,0.00016711258151643613,PASS,456683255.3774713,4.566832553774713,0.9998328874184834,0.9500000000009103,456683255.38086414,40,502458829.3550532,6625851040.421898,73221042735.18726,456683255.3774713
2019-01-31,2018-12-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,898,0.7220271533165827,0.0001202511257768046,PASS,474728501.942924,4.74728501942924,0.999879748874223,0.9500000000003795,474728501.9467237,40,524365722.35179377,5761584180.3434305,63177436186.1248,474728501.942924
2019-02-28,2019-01-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,874,0.6230390697342676,6.610723720291625e-05,PASS,982993672.4561112,9.829936724561112,0.999933892762797,0.9500000000004725,982993672.4638747,40,1112632962.067018,14179808921.420195,125111538770.80447,982993672.4561112
2019-03-29,2019-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,949,0.8045081177949007,0.00322051310952683,PASS,1865040022.1750941,18.650400221750942,0.9967794868904734,0.9500000000004067,1865040022.1859064,40,1800272037.6427898,12512758872.878992,205419415512.41684,1865040022.1750941
2019-04-30,2019-03-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,963,0.8169542691719223,0.011776970984709454,PASS,1504182200.1239228,15.041822001239229,0.9882230290152905,0.9500000000002486,1504182200.133511,40,1730477304.2588663,10481350115.501034,169046937352.3427,1504182200.1239228
2019-05-31,2019-04-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,903,0.6167577327151772,0.004921737876412992,PASS,759345358.0723069,7.593453580723069,0.995078262123587,0.9500000000008681,759345358.0795828,40,944762284.3241946,10694374938.174498,124485512944.22884,759345358.0723069
2019-06-28,2019-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,890,0.5663850848120868,0.0024951836185730177,PASS,623582509.6566563,6.235825096566563,0.9975048163814271,0.9500000000003284,623582509.6601046,41,777681792.7398081,14739574670.743954,166573566729.02902,623582509.6566563
2019-07-31,2019-06-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,898,0.5851991147898987,0.0022821311159431173,PASS,537328145.4829044,5.373281454829044,0.9977178688840571,0.9500000000003338,537328145.4857433,41,668173793.3725457,10459082961.453571,106655463935.2974,537328145.4829044
2019-08-30,2019-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,940,0.6867401796421202,5.02027853092435e-05,PASS,536344571.1439295,5.363445711439295,0.9999497972146909,0.9500000000003181,536344571.1467016,41,645585337.9966465,7539292105.325644,103702061719.86931,536344571.1439295
2019-09-30,2019-08-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,989,0.8140029155989841,0.0017767698338562736,PASS,740077301.4098544,7.400773014098544,0.9982232301661439,0.9500000000001344,740077301.4165418,40,779502796.1728966,7065866586.9593315,149268996280.57184,740077301.4098544
2019-10-31,2019-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1020,0.8917839897682894,0.004869437819199822,PASS,548192052.3137797,5.481920523137797,0.9951305621808002,0.9500000000003992,548192052.3184912,40,619834878.8640001,4624484913.940621,102495509590.58597,548192052.3137797
2019-11-29,2019-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,976,0.765109630649392,0.0036356112338154127,PASS,456186922.759606,4.56186922759606,0.9963643887661845,0.9500000000004998,456186922.7620666,41,529308635.32537186,5688058299.501835,104354057492.50894,456186922.759606
2019-12-31,2019-11-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,977,0.7630002662576957,0.0019186469495648532,PASS,637080453.8464127,6.370804538464126,0.9980813530504351,0.9500000000002042,637080453.8496634,41,760639192.5978333,8092918556.975001,131895071867.52057,637080453.8464127
2020-01-23,2019-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,964,0.7107445912395427,0.0028328147527015924,PASS,1007916561.1255679,10.079165611255679,0.9971671852472985,0.9500000000004287,1007916561.1348042,40,1120865008.2791197,12345004773.358252,174492524836.86884,1007916561.1255679
2020-02-28,2020-01-23,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1074,0.9993715921315849,0.0,PASS,1160492411.7275681,11.604924117275681,1.0,0.9500000000005355,1160492411.7375758,40,1132601139.2720428,7263573352.115133,147257223164.2707,1160492411.7275681
2020-03-31,2020-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,980,0.7556759583808534,0.0025437687620837304,PASS,1024703253.3840355,10.247032533840354,0.9974562312379163,0.9500000000001527,1024703253.394011,40,1306716674.424645,11741988284.598831,131096955946.4046,1024703253.3840355
2020-04-30,2020-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,910,0.5494833017810581,0.023186496513167204,PASS,650755748.3411028,6.507557483411029,0.9768135034868328,0.9500000000001094,650755748.3462712,41,1245763721.8399103,18028029498.247356,153129276346.11777,650755748.3411028
2020-05-29,2020-04-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,906,0.5225590339513317,0.028335777244201703,PASS,523033253.20932156,5.2303325320932155,0.9716642227557983,0.9500000000003858,523033253.2144587,41,1162744779.7097669,19210199507.224533,203909583726.37708,523033253.20932156
2020-06-30,2020-05-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,920,0.5470823542461731,0.019918930423922288,PASS,638954299.2872947,6.389542992872947,0.9800810695760778,0.950000000000236,638954299.2928934,41,1143953238.5072322,16529729527.08105,219577802376.00446,638954299.2872947
2020-07-31,2020-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1018,0.8093530960719477,0.0017216751588345735,PASS,1538624741.284071,15.38624741284071,0.9982783248411655,0.9500000000003925,1538624741.2919593,41,1741757596.9208727,14473056984.298916,229020729037.55026,1538624741.284071
2020-08-31,2020-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,989,0.7008900549096366,0.00808871553504142,PASS,1293161761.2490072,12.931617612490072,0.9919112844649587,0.950000000000331,1293161761.256064,41,1637736254.1538417,16733697586.773552,265071281346.278,1293161761.2490072
2020-09-30,2020-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1013,0.7464110428419264,0.0003724590339942038,PASS,913830246.0406489,9.13830246040649,0.9996275409660058,0.950000000000154,913830246.0455726,41,1286650798.2653556,10992308283.392359,138972147743.19034,913830246.0406489
2020-10-30,2020-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,950,0.5712531016766518,0.00484114150945123,PASS,604486760.752979,6.04486760752979,0.9951588584905489,0.9500000000004853,604486760.758558,41,1044204124.6888494,14758734973.665958,184912163985.11188,604486760.752979
