analysis_date,window,factor_name,method,q1_status,q5_status,q1_turnover,q5_turnover,previous_analysis_date,both_initial_formation,both_legs_pass,pair_status,roundtrip_traded_notional_ratio
2016-12-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5712840498374558,0.6393963840153287,2016-11-30,False,True,BOTH_PASS,2.421360867705569
2016-12-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8694767932500747,0.8860005654879776,2016-11-30,False,True,BOTH_PASS,3.510954717476104
2016-12-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.752539079460717,0.7593647339400147,2016-11-30,False,True,BOTH_PASS,3.0238076268014633
2016-12-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7885479998504848,0.7532050953013556,2016-11-30,False,True,BOTH_PASS,3.083506190303681
2016-12-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6645457051969619,0.6783527187711618,2016-11-30,False,True,BOTH_PASS,2.6857968479362473
2016-12-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5466103989633785,0.5099135787412794,2016-11-30,False,True,BOTH_PASS,2.113047955409316
2016-12-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5022521396909936,0.4392002185664403,2016-11-30,False,True,BOTH_PASS,1.8829047165148678
2016-12-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.38578864205055075,0.4142578167565082,2016-11-30,False,True,BOTH_PASS,1.6000929176141179
2016-12-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8498391330532393,0.8266372947581755,2016-11-30,False,True,BOTH_PASS,3.3529528556228296
2016-12-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4700194319235611,0.49291980787456013,2016-11-30,False,True,BOTH_PASS,1.9258784795962425
2016-12-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8291766139161356,0.8192427111730642,2016-11-30,False,True,BOTH_PASS,3.2968386501783997
2016-12-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6804834565944347,0.6131330141450728,2016-11-30,False,True,BOTH_PASS,2.587232941479015
2016-12-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.734220743115158,0.68088824418479,2016-11-30,False,True,BOTH_PASS,2.830217974599896
2016-12-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5601465314470635,0.5392723692086713,2016-11-30,False,True,BOTH_PASS,2.1988378013114698
2016-12-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4736249552897817,0.40507066469875874,2016-11-30,False,True,BOTH_PASS,1.757391239977081
2016-12-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4533414444047338,0.33483487402583356,2016-11-30,False,True,BOTH_PASS,1.5763526368611347
2016-12-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3940322199768488,0.4986382228524454,2016-11-30,False,True,BOTH_PASS,1.7853408856585884
2016-12-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7810545565401855,0.8238676247833023,2016-11-30,False,True,BOTH_PASS,3.209844362646976
2016-12-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.30768637648148867,0.3407163837232894,2016-11-30,False,True,BOTH_PASS,1.296805520409556
2016-12-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.772297358414314,0.8244427135127466,2016-11-30,False,True,BOTH_PASS,3.193480143854121
2016-12-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6149855733678771,0.6596732792460323,2016-11-30,False,True,BOTH_PASS,2.5493177052278186
2016-12-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8075264008211869,0.6590201750492983,2016-11-30,False,True,BOTH_PASS,2.9330931517409704
2016-12-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5083468368797839,0.39658912134107804,2016-11-30,False,True,BOTH_PASS,1.8098719164417238
2016-12-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4040878610058579,0.33549495557717285,2016-11-30,False,True,BOTH_PASS,1.4791656331660614
2017-01-26,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5352200294520887,0.4360994463760891,2016-12-30,False,True,BOTH_PASS,1.9426389516563556
2017-01-26,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4492451181902499,0.47161102394645366,2016-12-30,False,True,BOTH_PASS,1.8417122842734073
2017-01-26,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8617072304997941,0.8823034145459568,2016-12-30,False,True,BOTH_PASS,3.4880212900915017
2017-01-26,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.49990733931039943,0.523185388298598,2016-12-30,False,True,BOTH_PASS,2.0461854552179948
2017-01-26,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8514430514150803,0.8805112663561331,2016-12-30,False,True,BOTH_PASS,3.4639086355424267
2017-01-26,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7102158785445918,0.6188385211621501,2016-12-30,False,True,BOTH_PASS,2.6581087994134838
2017-01-26,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7634026756189987,0.6537701013899746,2016-12-30,False,True,BOTH_PASS,2.8343455540179465
2017-01-26,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6611426184684862,0.5844121643088572,2016-12-30,False,True,BOTH_PASS,2.491109565554687
2017-01-26,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5213173588670414,0.42353396349560796,2016-12-30,False,True,BOTH_PASS,1.8897026447252987
2017-01-26,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.522690985321107,0.4261529601905877,2016-12-30,False,True,BOTH_PASS,1.8976878910233894
2017-01-26,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.40277113399943243,0.37799454772015406,2016-12-30,False,True,BOTH_PASS,1.561531363439173
2017-01-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8757671713594883,0.8467928960890894,2016-12-30,False,True,BOTH_PASS,3.4451201348971554
2017-01-26,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.46630851010270813,0.5101747413524502,2016-12-30,False,True,BOTH_PASS,1.9529665029103167
2017-01-26,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8494580409237522,0.8279086586577407,2016-12-30,False,True,BOTH_PASS,3.3547333991629857
2017-01-26,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6517113771997474,0.599727585547829,2016-12-30,False,True,BOTH_PASS,2.5028779254951528
2017-01-26,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7373726154162806,0.7054432004556179,2016-12-30,False,True,BOTH_PASS,2.885631631743797
2017-01-26,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6022278691693826,0.5272629494136718,2016-12-30,False,True,BOTH_PASS,2.2589816371661087
2017-01-26,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4650509678103735,0.3830146685522069,2016-12-30,False,True,BOTH_PASS,1.6961312727251607
2017-01-26,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3947029883732691,0.3129600394646393,2016-12-30,False,True,BOTH_PASS,1.4153260556758167
2017-01-26,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.33888830576998447,0.34487316355355446,2016-12-30,False,True,BOTH_PASS,1.367522938647078
2017-01-26,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8063235782606717,0.8155148092053606,2016-12-30,False,True,BOTH_PASS,3.2436767749320645
2017-01-26,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3135771604106445,0.3785763133134489,2016-12-30,False,True,BOTH_PASS,1.3843069474481866
2017-01-26,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8114186561040495,0.7987313168661644,2016-12-30,False,True,BOTH_PASS,3.220299945940428
2017-01-26,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7091733529509069,0.6464049888957026,2016-12-30,False,True,BOTH_PASS,2.7111566836932193
2017-01-26,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8044952425462265,0.714955095854503,2016-12-30,False,True,BOTH_PASS,3.0389006768014593
2017-01-26,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.49594116583925607,0.4532312853856787,2016-12-30,False,True,BOTH_PASS,1.8983449024498695
2017-01-26,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.332949075359518,0.2810287605873855,2016-12-30,False,True,BOTH_PASS,1.227955671893807
2017-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5069833240349216,0.4379855400210176,2017-01-26,False,True,BOTH_PASS,1.8899377281118785
2017-02-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.495815483512616,0.49445013665224385,2017-01-26,False,True,BOTH_PASS,1.9805312403297197
2017-02-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8848207727424313,0.8620658960180332,2017-01-26,False,True,BOTH_PASS,3.493773337520929
2017-02-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5048181291128588,0.4506942991161289,2017-01-26,False,True,BOTH_PASS,1.9110248564579755
2017-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8559595542417632,0.856060229306751,2017-01-26,False,True,BOTH_PASS,3.4240395670970285
2017-02-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7154562714928658,0.7129445087841398,2017-01-26,False,True,BOTH_PASS,2.856801560554011
2017-02-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7486872936080364,0.7169570366555802,2017-01-26,False,True,BOTH_PASS,2.9312886605272332
2017-02-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6402837768858445,0.6098513038547733,2017-01-26,False,True,BOTH_PASS,2.5002701614812355
2017-02-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.48074455229122637,0.42014899093819674,2017-01-26,False,True,BOTH_PASS,1.8017870864588463
2017-02-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.39595716495002786,0.30494406848715094,2017-01-26,False,True,BOTH_PASS,1.4018024668743576
2017-02-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.34113200897131846,0.34836070282462345,2017-01-26,False,True,BOTH_PASS,1.378985423591884
2017-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8319566049740876,0.8312337700011203,2017-01-26,False,True,BOTH_PASS,3.326380749950416
2017-02-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.330226782363999,0.3484489829207337,2017-01-26,False,True,BOTH_PASS,1.3573515305694652
2017-02-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8240527180708473,0.8354860690269232,2017-01-26,False,True,BOTH_PASS,3.319077574195541
2017-02-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6623355618700615,0.6073776366594319,2017-01-26,False,True,BOTH_PASS,2.5394263970589868
2017-02-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.683600182109093,0.6829109368404223,2017-01-26,False,True,BOTH_PASS,2.7330222378990303
2017-02-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5118389789877164,0.4787514337886857,2017-01-26,False,True,BOTH_PASS,1.981180825552804
2017-02-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.34860144018819905,0.290869262339314,2017-01-26,False,True,BOTH_PASS,1.278941405055026
2017-02-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.30579390747378987,0.23010011080267043,2017-01-26,False,True,BOTH_PASS,1.0717880365529207
2017-02-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2745717919746262,0.30255746711455755,2017-01-26,False,True,BOTH_PASS,1.1542585181783676
2017-02-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8074324736758631,0.8367876890128467,2017-01-26,False,True,BOTH_PASS,3.2884403253774197
2017-02-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2740058365889913,0.266329523115694,2017-01-26,False,True,BOTH_PASS,1.0806707194093708
2017-02-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.800374418106511,0.8179561580308512,2017-01-26,False,True,BOTH_PASS,3.236661152274724
2017-02-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6451019265937203,0.6495846710209072,2017-01-26,False,True,BOTH_PASS,2.589373195229255
2017-02-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7315285861526399,0.7181978130307304,2017-01-26,False,True,BOTH_PASS,2.899452798366741
2017-02-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.41410422954250914,0.35943847011738483,2017-01-26,False,True,BOTH_PASS,1.547085399319788
2017-02-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2844197643911929,0.22336518276223327,2017-01-26,False,True,BOTH_PASS,1.0155698943068523
2017-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5306348066875957,0.4980680976571676,2017-02-28,False,True,BOTH_PASS,2.0574058086895266
2017-03-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5474141328066308,0.5075461782236078,2017-02-28,False,True,BOTH_PASS,2.109920622060477
2017-03-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.87669437074099,0.8757389640430652,2017-02-28,False,True,BOTH_PASS,3.50486666956811
2017-03-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5344981327201084,0.5476420262156462,2017-02-28,False,True,BOTH_PASS,2.1642803178715093
2017-03-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8748833029866707,0.8642276615678482,2017-02-28,False,True,BOTH_PASS,3.478221929109038
2017-03-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7205177888926226,0.7217397913805855,2017-02-28,False,True,BOTH_PASS,2.8845151605464165
2017-03-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7421752363704931,0.796882257748365,2017-02-28,False,True,BOTH_PASS,3.078114988237716
2017-03-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6447141642777705,0.5998850477310754,2017-02-28,False,True,BOTH_PASS,2.489198424017692
2017-03-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5237168485173957,0.45764095643844016,2017-02-28,False,True,BOTH_PASS,1.9627156099116718
2017-03-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4309255066432729,0.2929237851032359,2017-02-28,False,True,BOTH_PASS,1.4476985834930176
2017-03-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3551568769819086,0.38768031925472696,2017-02-28,False,True,BOTH_PASS,1.4856743924732712
2017-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.837088331641339,0.8299917246711896,2017-02-28,False,True,BOTH_PASS,3.3341601126250575
2017-03-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3895492527027483,0.42844396208787616,2017-02-28,False,True,BOTH_PASS,1.635986429581249
2017-03-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8252490181616099,0.8255837756574784,2017-02-28,False,True,BOTH_PASS,3.3016655876381766
2017-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6978278128444066,0.6184170103909755,2017-02-28,False,True,BOTH_PASS,2.6324896464707646
2017-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7375511770390843,0.6871593326731568,2017-02-28,False,True,BOTH_PASS,2.849421019424482
2017-03-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5509198633461342,0.42313919924396526,2017-02-28,False,True,BOTH_PASS,1.948118125180199
2017-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4099087533103723,0.2935421577252929,2017-02-28,False,True,BOTH_PASS,1.4069018220713305
2017-03-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.37848143385361543,0.30337184203020473,2017-02-28,False,True,BOTH_PASS,1.3637065517676403
2017-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3699491153611727,0.3761202404406344,2017-02-28,False,True,BOTH_PASS,1.4921387116036142
2017-03-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8055489631394971,0.8025161856125053,2017-02-28,False,True,BOTH_PASS,3.2161302975040047
2017-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.32697684779655656,0.40425732873168174,2017-02-28,False,True,BOTH_PASS,1.4624683530564766
2017-03-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8047472135024398,0.7797267877371716,2017-02-28,False,True,BOTH_PASS,3.168948002479223
2017-03-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.595057688581102,0.6886692921085391,2017-02-28,False,True,BOTH_PASS,2.5674539613792824
2017-03-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7355346283387998,0.6841591531484594,2017-02-28,False,True,BOTH_PASS,2.8393875629745184
2017-03-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5318661318466857,0.42274545652353024,2017-02-28,False,True,BOTH_PASS,1.909223176740432
2017-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3612621831558551,0.29813627026853085,2017-02-28,False,True,BOTH_PASS,1.318796906848772
2017-04-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.622560014231877,0.5639541996607741,2017-03-31,False,True,BOTH_PASS,2.373028427785302
2017-04-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4959657258285365,0.48892878588718125,2017-03-31,False,True,BOTH_PASS,1.9697890234314355
2017-04-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8926079093084219,0.8882290477013891,2017-03-31,False,True,BOTH_PASS,3.561673914019622
2017-04-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6348131885973931,0.6685708622398283,2017-03-31,False,True,BOTH_PASS,2.606768101674443
2017-04-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.9007274455997234,0.8653886414784213,2017-03-31,False,True,BOTH_PASS,3.5322321741562894
2017-04-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6928254133639499,0.6039087835338711,2017-03-31,False,True,BOTH_PASS,2.593468393795642
2017-04-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7278485662181619,0.6741407136732287,2017-03-31,False,True,BOTH_PASS,2.803978559782781
2017-04-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6667163814934486,0.6291028760385851,2017-03-31,False,True,BOTH_PASS,2.5916385150640675
2017-04-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5868046439648595,0.5240714438243104,2017-03-31,False,True,BOTH_PASS,2.22175217557834
2017-04-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.46024565909853377,0.403907908118267,2017-03-31,False,True,BOTH_PASS,1.7283071344336016
2017-04-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.37819362057509603,0.40273747898664913,2017-03-31,False,True,BOTH_PASS,1.5618621991234902
2017-04-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.88266549781555,0.8389768576784015,2017-03-31,False,True,BOTH_PASS,3.443284710987903
2017-04-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4332360403839616,0.41233098086192554,2017-03-31,False,True,BOTH_PASS,1.6911340424917742
2017-04-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8610454202623901,0.8294312041440746,2017-03-31,False,True,BOTH_PASS,3.3809532488129292
2017-04-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6637478614207406,0.6166302016182919,2017-03-31,False,True,BOTH_PASS,2.560756126078065
2017-04-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.654932907182393,0.6778548384018022,2017-03-31,False,True,BOTH_PASS,2.6655754911683904
2017-04-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6164859056135215,0.5304249535250587,2017-03-31,False,True,BOTH_PASS,2.2938217182771603
2017-04-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4410206957254075,0.38328136732912815,2017-03-31,False,True,BOTH_PASS,1.6486041261090714
2017-04-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.34730245583604347,0.30898370672632447,2017-03-31,False,True,BOTH_PASS,1.3125723251247359
2017-04-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3191272755842096,0.3480990748219681,2017-03-31,False,True,BOTH_PASS,1.3344527008123555
2017-04-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8475614231798352,0.8406720794646663,2017-03-31,False,True,BOTH_PASS,3.376467005289003
2017-04-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3438109260035837,0.3235284716554,2017-03-31,False,True,BOTH_PASS,1.3346787953179673
2017-04-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8508687463764147,0.8417183502219879,2017-03-31,False,True,BOTH_PASS,3.3851741931968053
2017-04-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5983021564509226,0.6419846826559144,2017-03-31,False,True,BOTH_PASS,2.480573678213674
2017-04-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7247935585716282,0.748140825575125,2017-03-31,False,True,BOTH_PASS,2.945868768293506
2017-04-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.48011593534686775,0.4026393441135998,2017-03-31,False,True,BOTH_PASS,1.7655105589209352
2017-04-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.31144308410528015,0.282291814844074,2017-03-31,False,True,BOTH_PASS,1.1874697978987083
2017-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4969348936279836,0.41237485897521875,2017-04-28,False,True,BOTH_PASS,1.8186195052064047
2017-05-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4543365844993879,0.42090361974461266,2017-04-28,False,True,BOTH_PASS,1.7504804084880012
2017-05-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.876748487528481,0.8959450401821993,2017-04-28,False,True,BOTH_PASS,3.5453870554213607
2017-05-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.479630209808819,0.5003835339262565,2017-04-28,False,True,BOTH_PASS,1.9600274874701509
2017-05-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8478567386135383,0.880309688511133,2017-04-28,False,True,BOTH_PASS,3.4563328542493426
2017-05-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.708616615823326,0.6859693913990343,2017-04-28,False,True,BOTH_PASS,2.7891720144447207
2017-05-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7381530627096637,0.7251072253105966,2017-04-28,False,True,BOTH_PASS,2.9265205760405206
